device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
6437508917,922746287448,"(0.2328997254371643, 0.25635427236557007)","(-146.79168701171875, 227.24557495117188, 75.87362670898438)",1,2.70770263671875,1,"(-35.871368408203125, 63.69730758666992, 565.8222045898438)",1,"(0.2163950651884079, 0.2327384501695633)","(-155.90232849121094, 234.1361083984375, 78.3815689086914)",1,2.8213043212890625,1,"(26.454071044921875, 73.28211212158203, 567.493896484375)",1
6437525884,922746304415,"(0.27412399649620056, 0.246801495552063)","(-124.03575897216797, 230.03285217285156, 76.88806915283203)",1,2.72100830078125,1,"(-35.62863540649414, 63.79365539550781, 566.0592651367188)",1,"(0.26827844977378845, 0.22195251286029816)","(-127.26248168945312, 237.28318786621094, 79.5270004272461)",1,2.8383636474609375,1,"(26.742210388183594, 73.32804107666016, 567.70166015625)",1
6437542330,922746320861,"(0.33574214577674866, 0.23866117000579834)","(-90.02228546142578, 232.40798950195312, 77.7525863647461)",1,2.723968505859375,1,"(-35.230010986328125, 63.763397216796875, 565.3145751953125)",1,"(0.33528849482536316, 0.21568936109542847)","(-90.27273559570312, 239.11062622070312, 80.19212341308594)",1,2.8514251708984375,1,"(27.05832290649414, 73.26383972167969, 566.9884033203125)",1
6437558832,922746337363,"(0.4081997871398926, 0.24332424998283386)","(-50.025482177734375, 231.0474090576172, 77.25736999511719)",1,2.756439208984375,1,"(-34.67502975463867, 63.694908142089844, 564.1101684570312)",1,"(0.39827626943588257, 0.2156641036272049)","(-55.50325393676758, 239.1179962158203, 80.19480895996094)",1,2.8372955322265625,1,"(27.47853660583496, 73.1429214477539, 565.7301635742188)",1
6437575804,922746354336,"(0.41183724999427795, 0.23983414471149445)","(-48.01757049560547, 232.0657501220703, 77.62799072265625)",1,2.76580810546875,1,"(-34.66157913208008, 63.885887145996094, 565.3560180664062)",1,"(0.39620131254196167, 0.2187177538871765)","(-56.648643493652344, 238.22698974609375, 79.87051391601562)",1,2.842437744140625,1,"(27.60306739807129, 73.30647277832031, 566.7945556640625)",1
6437592199,922746370731,"(0.41429683566093445, 0.24331235885620117)","(-46.65983200073242, 231.05088806152344, 77.25860595703125)",1,2.7597198486328125,1,"(-34.60380935668945, 63.84025573730469, 564.8347778320312)",1,"(0.39934706687927246, 0.21872319281101227)","(-54.912193298339844, 238.2254180908203, 79.86994171142578)",1,2.85150146484375,1,"(27.613971710205078, 73.25736999511719, 566.3947143554688)",1
6437608747,922746387279,"(0.4151960015296936, 0.2465325891971588)","(-46.16349411010742, 230.1112823486328, 76.91661071777344)",1,2.75421142578125,1,"(-34.53759002685547, 63.79304504394531, 564.2926025390625)",1,"(0.3987179398536682, 0.22302350401878357)","(-55.25946807861328, 236.970703125, 79.4133071899414)",1,2.83685302734375,1,"(27.634525299072266, 73.1908187866211, 565.782470703125)",1
6437625728,922746404260,"(0.4140269160270691, 0.2484685778617859)","(-46.80885314941406, 229.54641723632812, 76.7110595703125)",1,2.7522735595703125,1,"(-34.491397857666016, 63.75243377685547, 563.8604736328125)",1,"(0.3968356251716614, 0.22703595459461212)","(-56.298526763916016, 235.79995727539062, 78.98713684082031)",1,2.8315887451171875,1,"(27.643814086914062, 73.14276123046875, 565.378662109375)",1
6437642069,922746420602,"(0.4150501489639282, 0.2482292205095291)","(-46.2440299987793, 229.61627197265625, 76.73646545410156)",1,2.743988037109375,1,"(-34.472381591796875, 63.73091506958008, 563.6463623046875)",1,"(0.3970024883747101, 0.22606579959392548)","(-56.20642852783203, 236.08302307128906, 79.0901870727539)",1,2.8292236328125,1,"(27.646047592163086, 73.1143798828125, 565.1705322265625)",1
6437658663,922746437196,"(0.41675353050231934, 0.24822716414928436)","(-45.303768157958984, 229.6168670654297, 76.73666381835938)",1,2.7353668212890625,1,"(-34.45368194580078, 63.7032585144043, 563.3859252929688)",1,"(0.39804619550704956, 0.2253686934709549)","(-55.63025665283203, 236.28640747070312, 79.16419219970703)",1,2.82611083984375,1,"(27.644840240478516, 73.07438659667969, 564.8789672851562)",1
