device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
8577970337,924886783017,"(0.4896072745323181, 0.24384045600891113)","(-5.088251113891602, 230.89678955078125, 77.20259094238281)",1,3.248016357421875,1,"(-51.97490310668945, -29.020761489868164, 805.7536010742188)",1,"(0.48073115944862366, 0.26093775033950806)","(-9.987895011901855, 225.90818786621094, 75.38690948486328)",1,3.86962890625,1,"(6.858808517456055, -25.352087020874023, 807.2650756835938)",1
8577987037,924886799717,"(0.49130263924598694, 0.24430076777935028)","(-4.152409553527832, 230.76248168945312, 77.15367889404297)",1,3.26727294921875,1,"(-51.9596061706543, -28.999300003051758, 805.2788696289062)",1,"(0.47439974546432495, 0.25764045119285583)","(-13.482852935791016, 226.87026977539062, 75.73705291748047)",1,3.8779296875,1,"(6.848315715789795, -25.33501625061035, 806.84521484375)",1
8578003778,924886816459,"(0.4900577664375305, 0.24012905359268188)","(-4.839537620544434, 231.9796600341797, 77.59671783447266)",1,3.2563018798828125,1,"(-51.951717376708984, -28.944774627685547, 804.62353515625)",1,"(0.4767914116382599, 0.2501528859138489)","(-12.162632942199707, 229.0550079345703, 76.53211975097656)",1,3.8713226318359375,1,"(6.815603256225586, -25.288311004638672, 806.1550903320312)",1
8578020257,924886832938,"(0.48784688115119934, 0.24443188309669495)","(-6.059972763061523, 230.7242431640625, 77.13973999023438)",1,3.2537994384765625,1,"(-51.9340934753418, -28.875843048095703, 804.0037841796875)",1,"(0.4766078293323517, 0.22431106865406036)","(-12.263970375061035, 236.59498596191406, 79.27653503417969)",1,3.833404541015625,1,"(6.808565139770508, -25.24253273010254, 805.5363159179688)",1
8578036906,924886849587,"(0.4935736358165741, 0.25723960995674133)","(-2.89878511428833, 226.98724365234375, 75.77958679199219)",1,3.25665283203125,1,"(-51.93095016479492, -28.817768096923828, 803.720703125)",1,"(0.47541654109954834, 0.22563397884368896)","(-12.921555519104004, 236.20899963378906, 79.13606262207031)",1,3.837432861328125,1,"(6.79261589050293, -25.219247817993164, 805.2903442382812)",1
8578053694,924886866376,"(0.4908479154109955, 0.2620067596435547)","(-4.403387069702148, 225.5963134765625, 75.27330780029297)",1,3.24365234375,1,"(-51.91758728027344, -28.78404998779297, 803.5391845703125)",1,"(0.4783570468425751, 0.22629065811634064)","(-11.29837703704834, 236.0174102783203, 79.06631469726562)",1,3.837493896484375,1,"(6.794817924499512, -25.194616317749023, 805.0833740234375)",1
8578070177,924886882859,"(0.4897714853286743, 0.2688785791397095)","(-4.997563362121582, 223.5912322998047, 74.54358673095703)",1,3.2393951416015625,1,"(-51.906490325927734, -28.7477970123291, 803.518798828125)",1,"(0.47841784358024597, 0.23091459274291992)","(-11.264849662780762, 234.66827392578125, 78.57518768310547)",1,3.8376617431640625,1,"(6.807779788970947, -25.162799835205078, 805.0535888671875)",1
8578086872,924886899554,"(0.48980244994163513, 0.2739938199520111)","(-4.980493068695068, 222.09873962402344, 74.00038146972656)",1,3.25335693359375,1,"(-51.89516067504883, -28.74105453491211, 803.5985107421875)",1,"(0.4792594611644745, 0.23198524117469788)","(-10.800281524658203, 234.35589599609375, 78.46151733398438)",1,3.8364410400390625,1,"(6.820669651031494, -25.152685165405273, 805.1207885742188)",1
8578103706,924886916388,"(0.48819246888160706, 0.2761242389678955)","(-5.869210720062256, 221.47715759277344, 73.77410888671875)",1,3.25469970703125,1,"(-51.88216018676758, -28.745574951171875, 803.78662109375)",1,"(0.47916314005851746, 0.22833238542079926)","(-10.853443145751953, 235.42169189453125, 78.84945678710938)",1,3.8436279296875,1,"(6.846259593963623, -25.16981315612793, 805.3257446289062)",1
8578120097,924886932780,"(0.4865044951438904, 0.26294800639152527)","(-6.800948143005371, 225.32164001464844, 75.17338562011719)",1,3.23248291015625,1,"(-51.85888671875, -28.75927734375, 803.8425903320312)",1,"(0.4811939299106598, 0.22470062971115112)","(-9.732426643371582, 236.48133850097656, 79.23514556884766)",1,3.8548583984375,1,"(6.874635219573975, -25.18917465209961, 805.3775634765625)",1
