device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
15174526827,931483445011,"(0.38236936926841736, 0.4676542282104492)","(-64.28389739990234, 165.59324645996094, 53.43396759033203)",1,3.254425048828125,1,"(-63.380828857421875, -96.60674285888672, 737.2745361328125)",1,"(0.3810085654258728, 0.42506852746009827)","(-65.03508758544922, 178.01876831054688, 57.95647048950195)",1,3.35321044921875,1,"(-1.8516775369644165, -99.93879699707031, 740.4462890625)",1
15174543467,931483461651,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.3816235363483429, 0.4212433993816376)","(-64.69562530517578, 179.13479614257812, 58.36277389526367)",1,3.3508148193359375,1,"(-1.8563882112503052, -99.89363098144531, 740.0963134765625)",1
15174559509,931483477694,"(0.3805106580257416, 0.4758261740207672)","(-65.30996704101562, 163.20887756347656, 52.566162109375)",1,3.2534332275390625,1,"(-63.3348274230957, -96.52640533447266, 736.5447387695312)",1,"(0.38308537006378174, 0.42313089966773987)","(-63.888710021972656, 178.58409118652344, 58.16229248046875)",1,3.3609619140625,1,"(-1.8648500442504883, -99.86389923095703, 739.75927734375)",1
15174576747,931483494932,"(0.3811527192592621, 0.4777674674987793)","(-64.95549774169922, 162.6424102783203, 52.36000061035156)",1,3.2560272216796875,1,"(-63.327579498291016, -96.5097885131836, 736.3817749023438)",1,"(0.3852233290672302, 0.42216309905052185)","(-62.70854568481445, 178.86648559570312, 58.265079498291016)",1,3.365142822265625,1,"(-1.8669191598892212, -99.84638977050781, 739.552001953125)",1
15174593387,931483511572,"(0.3805350363254547, 0.47396066784858704)","(-65.29646301269531, 163.753173828125, 52.76423645019531)",1,3.259674072265625,1,"(-63.296875, -96.48544311523438, 735.9794921875)",1,"(0.3864527642726898, 0.42418015003204346)","(-62.02987289428711, 178.27793884277344, 58.05084991455078)",1,3.363494873046875,1,"(-1.8654824495315552, -99.80866241455078, 739.1614990234375)",1
15174609429,931483527614,"(0.38131818175315857, 0.4761373698711395)","(-64.86417388916016, 163.1180419921875, 52.53314208984375)",1,3.2573089599609375,1,"(-63.25495529174805, -96.44966125488281, 735.583251953125)",1,"(0.3804066479206085, 0.4329706132411957)","(-65.36737060546875, 175.71310424804688, 57.1172981262207)",1,3.3795318603515625,1,"(-1.842132329940796, -99.78339385986328, 738.7769165039062)",1
15174626667,931483544853,"(0.3795948624610901, 0.48066332936286926)","(-65.81546020507812, 161.7974853515625, 52.05248260498047)",1,3.24908447265625,1,"(-63.244319915771484, -96.44208526611328, 735.5074462890625)",1,"(0.3784101903438568, 0.4234359562397003)","(-66.4693832397461, 178.4950714111328, 58.12985610961914)",1,3.3724517822265625,1,"(-1.828378677368164, -99.7886962890625, 738.6846313476562)",1
15174643307,931483561493,"(0.3809208571910858, 0.47864648699760437)","(-65.0835189819336, 162.38597106933594, 52.266666412353516)",1,3.25299072265625,1,"(-63.22618865966797, -96.46778869628906, 735.518310546875)",1,"(0.3796413242816925, 0.43209508061408997)","(-65.78978729248047, 175.96852111816406, 57.21029281616211)",1,3.388702392578125,1,"(-1.7994060516357422, -99.81103515625, 738.7012939453125)",1
15174659349,931483577535,"(0.37524640560150146, 0.46114251017570496)","(-68.2158203125, 167.4932098388672, 54.125511169433594)",1,3.2234649658203125,1,"(-63.19729232788086, -96.48065185546875, 735.6206665039062)",1,"(0.3769398629665375, 0.43131953477859497)","(-67.28101348876953, 176.19483947753906, 57.29267120361328)",1,3.3775482177734375,1,"(-1.762648582458496, -99.83427429199219, 738.7937622070312)",1
15174676587,931483594774,"(0.3744216859340668, 0.45870816707611084)","(-68.67105102539062, 168.20346069335938, 54.38401794433594)",1,3.2323150634765625,1,"(-63.17784881591797, -96.48371124267578, 735.643310546875)",1,"(0.3762045204639435, 0.4325416088104248)","(-67.68692016601562, 175.83822631835938, 57.162899017333984)",1,3.3804931640625,1,"(-1.7402395009994507, -99.83318328857422, 738.8187255859375)",1
15174693227,931483611414,"(0.3684283196926117, 0.4661322236061096)","(-71.97945404052734, 166.0373077392578, 53.59563446044922)",1,3.2296600341796875,1,"(-63.150245666503906, -96.47914123535156, 735.712890625)",1,"(0.37621602416038513, 0.4218878746032715)","(-67.68058013916016, 178.94674682617188, 58.2943115234375)",1,3.374847412109375,1,"(-1.7123289108276367, -99.83975219726562, 738.89111328125)",1
15174709269,931483627456,"(0.37549659609794617, 0.4561680257320404)","(-68.07772827148438, 168.94464111328125, 54.653770446777344)",1,3.24383544921875,1,"(-63.12773895263672, -96.51834106445312, 735.9501342773438)",1,"(0.3804488182067871, 0.43126118183135986)","(-65.34407043457031, 176.21185302734375, 57.29884719848633)",1,3.3704376220703125,1,"(-1.6655553579330444, -99.85774230957031, 739.1114501953125)",1
15174726507,931483644694,"(0.40605926513671875, 0.47381025552749634)","(-51.20703887939453, 163.79708862304688, 52.78022003173828)",1,3.288177490234375,1,"(-62.99866485595703, -96.57410430908203, 735.934814453125)",1,"(0.41141602396965027, 0.4528689384460449)","(-48.25009536743164, 169.90724182128906, 55.004127502441406)",1,3.4008636474609375,1,"(-1.5336467027664185, -99.87883758544922, 739.0877685546875)",1
15174743147,931483661335,"(0.49648475646972656, 0.5029564499855042)","(-1.2918219566345215, 155.2928924560547, 49.6849365234375)",1,3.327789306640625,1,"(-62.719032287597656, -96.8770751953125, 737.2645874023438)",1,"(0.49068349599838257, 0.48890960216522217)","(-4.494166851043701, 159.3914337158203, 51.176673889160156)",1,3.3890533447265625,1,"(-1.23602294921875, -100.11699676513672, 740.3855590820312)",1
15174759189,931483677377,"(0.4873456358909607, 0.49413198232650757)","(-6.336661338806152, 157.86766052246094, 50.62211608886719)",1,3.3282318115234375,1,"(-62.85477828979492, -97.10884094238281, 739.0610961914062)",1,"(0.4851668179035187, 0.48289966583251953)","(-7.5393548011779785, 161.1449737548828, 51.81493377685547)",1,3.3867645263671875,1,"(-1.2156407833099365, -100.3504409790039, 742.192138671875)",1
