device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
8377299855,924686109276,"(0.39501622319221497, 0.3591729700565338)","(-57.30281066894531, 197.2454833984375, 64.9544906616211)",1,2.9815673828125,1,"(-50.89228439331055, -15.017433166503906, 787.963134765625)",1,"(0.40648946166038513, 0.3656277656555176)","(-50.96956253051758, 195.36215209960938, 64.26897430419922)",1,3.5142669677734375,1,"(7.608814239501953, -11.550986289978027, 789.5327758789062)",1
8377316196,924686125618,"(0.3978133499622345, 0.35848191380500793)","(-55.7587890625, 197.44711303710938, 65.02788543701172)",1,2.9866180419921875,1,"(-50.94125747680664, -15.049985885620117, 788.4962158203125)",1,"(0.40682998299598694, 0.36926689743995667)","(-50.78159713745117, 194.3003387451172, 63.88254165649414)",1,3.520294189453125,1,"(7.601395130157471, -11.572080612182617, 790.05908203125)",1
8377333043,924686142465,"(0.39723286032676697, 0.35901331901550293)","(-56.0792350769043, 197.29208374023438, 64.97145080566406)",1,2.9849395751953125,1,"(-50.96023178100586, -15.06179141998291, 788.796875)",1,"(0.4046444296836853, 0.3692155182361603)","(-51.98802185058594, 194.3153076171875, 63.88799285888672)",1,3.50787353515625,1,"(7.606809616088867, -11.576315879821777, 790.3489990234375)",1
8377349771,924686159193,"(0.40248528122901917, 0.3725908398628235)","(-53.17988586425781, 193.3304901123047, 63.52951431274414)",1,3.013458251953125,1,"(-50.95847702026367, -15.067272186279297, 789.1776123046875)",1,"(0.403622567653656, 0.3669789135456085)","(-52.55208969116211, 194.96792602539062, 64.12550354003906)",1,3.5093841552734375,1,"(7.632228374481201, -11.574710845947266, 790.7424926757812)",1
8377366116,924686175538,"(0.3990772068500519, 0.37082189321517944)","(-55.06116485595703, 193.84661865234375, 63.71739959716797)",1,3.0042724609375,1,"(-50.93518829345703, -15.058652877807617, 789.4006958007812)",1,"(0.4021994471549988, 0.3677671253681183)","(-53.337650299072266, 194.73793029785156, 64.04176330566406)",1,3.5193634033203125,1,"(7.668502330780029, -11.572538375854492, 790.9611206054688)",1
8377382913,924686192336,"(0.3995645046234131, 0.36006221175193787)","(-54.79215621948242, 196.98602294921875, 64.86003875732422)",1,2.96551513671875,1,"(-50.9151725769043, -15.058073043823242, 789.4741821289062)",1,"(0.40429455041885376, 0.3585677146911621)","(-52.18114471435547, 197.42208862304688, 65.01876068115234)",1,3.501220703125,1,"(7.706322193145752, -11.57430648803711, 791.0321655273438)",1
8377399687,924686209110,"(0.40333807468414307, 0.35705047845840454)","(-52.70912551879883, 197.86477661132812, 65.17980194091797)",1,2.979644775390625,1,"(-50.84968948364258, -15.043537139892578, 789.3458862304688)",1,"(0.4056017994880676, 0.35527530312538147)","(-51.459556579589844, 198.38275146484375, 65.368408203125)",1,3.5148773193359375,1,"(7.760478496551514, -11.563003540039062, 790.8952026367188)",1
8377416036,924686225459,"(0.4015614986419678, 0.3544556796550751)","(-53.689815521240234, 198.6219024658203, 65.45540618896484)",1,2.9914093017578125,1,"(-50.746437072753906, -15.021219253540039, 788.87451171875)",1,"(0.4042433202266693, 0.35148894786834717)","(-52.20943069458008, 199.48751831054688, 65.7705078125)",1,3.4924774169921875,1,"(7.814138412475586, -11.547362327575684, 790.4173583984375)",1
8377432879,924686242303,"(0.3967090845108032, 0.3461681604385376)","(-56.36835479736328, 201.04000854492188, 66.33553314208984)",1,2.9793548583984375,1,"(-50.698646545410156, -15.016644477844238, 788.9879150390625)",1,"(0.40238383412361145, 0.36507317423820496)","(-53.235877990722656, 195.5239715576172, 64.32793426513672)",1,3.4854736328125,1,"(7.855386734008789, -11.5311279296875, 790.5145263671875)",1
8377449601,924686259025,"(0.39383476972579956, 0.3384256660938263)","(-57.95500183105469, 203.29908752441406, 67.15777587890625)",1,2.97625732421875,1,"(-50.651100158691406, -15.0079984664917, 789.443115234375)",1,"(0.4042101204395294, 0.3674304485321045)","(-52.22774887084961, 194.83615112304688, 64.07756042480469)",1,3.5183868408203125,1,"(7.944103717803955, -11.54710865020752, 790.9921264648438)",1
