device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
12396589959,928705463378,"(0.5987274646759033, 0.42321255803108215)","(55.14647674560547, 178.5602569580078, 58.153621673583984)",1,4.076904296875,1,"(-70.03889465332031, -67.38113403320312, 779.7119140625)",1,"(0.5806373953819275, 0.45248955488204956)","(45.16071701049805, 170.01791381835938, 55.044471740722656)",1,4.1132659912109375,1,"(-3.4865949153900146, -71.08660888671875, 783.22265625)",1
12396606852,928705480271,"(0.6016322374343872, 0.42657095193862915)","(56.74992752075195, 177.5803680419922, 57.796974182128906)",1,4.050384521484375,1,"(-70.1672134399414, -67.46866607666016, 780.6454467773438)",1,"(0.5777094960212708, 0.4495505690574646)","(43.5444450378418, 170.8754425048828, 55.35661315917969)",1,4.109344482421875,1,"(-3.5173323154449463, -71.17247009277344, 784.1376342773438)",1
12396623009,928705496429,"(0.5957963466644287, 0.42045727372169495)","(53.528499603271484, 179.3641815185547, 58.44622039794922)",1,4.0499420166015625,1,"(-70.23291778564453, -67.50483703613281, 780.904296875)",1,"(0.5779560208320618, 0.4519306421279907)","(43.68061065673828, 170.18099975585938, 55.103797912597656)",1,4.09576416015625,1,"(-3.5494658946990967, -71.19395446777344, 784.3822021484375)",1
12396639925,928705513345,"(0.59781414270401, 0.41890400648117065)","(54.64231872558594, 179.81741333007812, 58.61116027832031)",1,4.05303955078125,1,"(-70.27064514160156, -67.5216064453125, 781.0087890625)",1,"(0.5732954144477844, 0.45713913440704346)","(41.107906341552734, 168.66131591796875, 54.55067825317383)",1,4.105010986328125,1,"(-3.5557010173797607, -71.20797729492188, 784.5045776367188)",1
12396656864,928705530284,"(0.5951467752456665, 0.4238201975822449)","(53.16989517211914, 178.3829803466797, 58.08906936645508)",1,4.0552825927734375,1,"(-70.3073959350586, -67.53667449951172, 781.0328979492188)",1,"(0.5728808641433716, 0.4554295837879181)","(40.87904739379883, 169.16009521484375, 54.73228454589844)",1,4.0960845947265625,1,"(-3.581817388534546, -71.21575164794922, 784.517822265625)",1
12396672929,928705546350,"(0.5930296778678894, 0.42577028274536133)","(52.00126647949219, 177.81398010253906, 57.88199996948242)",1,4.0414276123046875,1,"(-70.31758117675781, -67.53621673583984, 780.81982421875)",1,"(0.5705400109291077, 0.462737113237381)","(39.58689880371094, 167.02793884277344, 53.95622253417969)",1,4.0889892578125,1,"(-3.6042802333831787, -71.20209503173828, 784.32080078125)",1
12396689795,928705563216,"(0.5959668755531311, 0.4283641576766968)","(53.622615814208984, 177.05711364746094, 57.60654067993164)",1,4.0491485595703125,1,"(-70.32484436035156, -67.53031921386719, 780.6560668945312)",1,"(0.5704750418663025, 0.44881048798561096)","(39.55103302001953, 171.0913848876953, 55.43516540527344)",1,4.0783538818359375,1,"(-3.6269021034240723, -71.18878936767578, 784.1347045898438)",1
12396706780,928705580201,"(0.5962744355201721, 0.4216247498989105)","(53.79236602783203, 179.02354431152344, 58.32223129272461)",1,4.02532958984375,1,"(-70.3469009399414, -67.51636505126953, 780.4991455078125)",1,"(0.5778451561927795, 0.44551634788513184)","(43.61936569213867, 172.0525665283203, 55.78498458862305)",1,4.08489990234375,1,"(-3.668492078781128, -71.16075897216797, 783.9913940429688)",1
12396722849,928705596270,"(0.5927944779396057, 0.4243224263191223)","(51.871429443359375, 178.23643493652344, 58.0357551574707)",1,4.011627197265625,1,"(-70.3882064819336, -67.5022201538086, 780.5543212890625)",1,"(0.5763307809829712, 0.4454251527786255)","(42.78342056274414, 172.07916259765625, 55.794654846191406)",1,4.0932769775390625,1,"(-3.7099881172180176, -71.1492919921875, 784.0464477539062)",1
12396739761,928705613183,"(0.5896644592285156, 0.4218364357948303)","(50.143646240234375, 178.96177673339844, 58.29975128173828)",1,4.00616455078125,1,"(-70.41693878173828, -67.50381469726562, 780.690185546875)",1,"(0.5765593647956848, 0.4399816393852234)","(42.90958023071289, 173.6674346923828, 56.37278366088867)",1,4.0824737548828125,1,"(-3.7392756938934326, -71.15743255615234, 784.199951171875)",1
