device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
5970699431,922279470643,"(0.5693761706352234, 0.41494783759117126)","(38.9444694519043, 180.9717254638672, 59.031272888183594)",1,2.7514801025390625,1,"(-37.40727615356445, 53.937744140625, 586.3239135742188)",1,"(0.5514304637908936, 0.3901336193084717)","(29.03838348388672, 188.21188354492188, 61.666542053222656)",1,2.864990234375,1,"(24.608713150024414, 62.98805618286133, 587.9049682617188)",1
5970716111,922279487323,"(0.5699334740638733, 0.4117785692214966)","(39.252079010009766, 181.89645385742188, 59.36787414550781)",1,2.7334136962890625,1,"(-37.44276809692383, 53.850460052490234, 586.1914672851562)",1,"(0.553169846534729, 0.3914934992790222)","(29.998533248901367, 187.81515502929688, 61.52210998535156)",1,2.85797119140625,1,"(24.54718589782715, 62.909610748291016, 587.7533569335938)",1
5970733037,922279504250,"(0.5674410462379456, 0.4138593077659607)","(37.87628173828125, 181.28932189941406, 59.146942138671875)",1,2.73968505859375,1,"(-37.4399528503418, 53.75572967529297, 586.0130004882812)",1,"(0.5540421605110168, 0.38532090187072754)","(30.48006248474121, 189.61614990234375, 62.17760467529297)",1,2.841339111328125,1,"(24.52336883544922, 62.82579803466797, 587.6007690429688)",1
5970749397,922279520610,"(0.5665842890739441, 0.41266822814941406)","(37.4033203125, 181.63687133789062, 59.273414611816406)",1,2.7307281494140625,1,"(-37.426143646240234, 53.72677993774414, 586.0589599609375)",1,"(0.5538819432258606, 0.386666476726532)","(30.39158821105957, 189.2235565185547, 62.03472137451172)",1,2.8468170166015625,1,"(24.539775848388672, 62.79531478881836, 587.6507568359375)",1
5970766027,922279537240,"(0.5688913464546204, 0.4117485582828522)","(38.67683029174805, 181.90521240234375, 59.37104415893555)",1,2.7256317138671875,1,"(-37.374637603759766, 53.71339797973633, 586.1444702148438)",1,"(0.5517991781234741, 0.38264694809913635)","(29.24190330505371, 190.3963623046875, 62.461570739746094)",1,2.8372802734375,1,"(24.61846923828125, 62.74018096923828, 587.7421875)",1
5970782957,922279554170,"(0.5699031352996826, 0.4117429852485657)","(39.23535919189453, 181.9068145751953, 59.371665954589844)",1,2.7254638671875,1,"(-37.27494430541992, 53.729740142822266, 586.2278442382812)",1,"(0.551899254322052, 0.3906247019767761)","(29.297128677368164, 188.06861877441406, 61.6143798828125)",1,2.84088134765625,1,"(24.720745086669922, 62.72822570800781, 587.7982788085938)",1
5970799265,922279570479,"(0.5696328282356262, 0.4148828089237213)","(39.086116790771484, 180.9906768798828, 59.0382194519043)",1,2.72564697265625,1,"(-37.20182418823242, 53.761070251464844, 586.2401733398438)",1,"(0.5517783761024475, 0.3931139409542084)","(29.230438232421875, 187.3423309326172, 61.35002899169922)",1,2.8388519287109375,1,"(24.7978515625, 62.72980499267578, 587.81103515625)",1
5970815942,922279587156,"(0.5673773884773254, 0.41396263241767883)","(37.84114074707031, 181.25918579101562, 59.13589859008789)",1,2.7078399658203125,1,"(-37.085548400878906, 53.80989456176758, 586.1531982421875)",1,"(0.5526498556137085, 0.38754796981811523)","(29.71150016784668, 188.96636962890625, 61.94110107421875)",1,2.833465576171875,1,"(24.910755157470703, 62.724578857421875, 587.6856079101562)",1
5970832873,922279604087,"(0.5670259594917297, 0.4107169508934021)","(37.64718246459961, 182.20619201660156, 59.48060607910156)",1,2.6958465576171875,1,"(-36.97378921508789, 53.83161926269531, 585.936767578125)",1,"(0.5524665117263794, 0.3870700001716614)","(29.61031150817871, 189.1057891845703, 61.99190139770508)",1,2.822601318359375,1,"(24.98655891418457, 62.71439743041992, 587.4680786132812)",1
5970849231,922279620445,"(0.5690032243728638, 0.41106659173965454)","(38.73858642578125, 182.1041717529297, 59.443485260009766)",1,2.6941070556640625,1,"(-36.940956115722656, 53.845096588134766, 585.8983764648438)",1,"(0.5527396202087402, 0.38478001952171326)","(29.7609920501709, 189.7739715576172, 62.23507308959961)",1,2.818878173828125,1,"(25.007856369018555, 62.717193603515625, 587.4053344726562)",1
5970865954,922279637169,"(0.569065511226654, 0.411898136138916)","(38.77297592163086, 181.86155700683594, 59.35518264770508)",1,2.7054290771484375,1,"(-36.9318962097168, 53.863582611083984, 585.8842163085938)",1,"(0.552618145942688, 0.38696756958961487)","(29.693967819213867, 189.13572692871094, 62.002708435058594)",1,2.8278045654296875,1,"(25.009952545166016, 62.73603820800781, 587.387939453125)",1
5970882792,922279654007,"(0.5713558793067932, 0.411393404006958)","(40.03728103637695, 182.0087890625, 59.4088134765625)",1,2.7037200927734375,1,"(-36.959957122802734, 53.87232208251953, 585.8379516601562)",1,"(0.5528298020362854, 0.3891057074069977)","(29.810815811157227, 188.51185607910156, 61.775634765625)",1,2.8162689208984375,1,"(24.972854614257812, 62.744354248046875, 587.3468017578125)",1
5970899101,922279670316,"(0.5528627634048462, 0.41407179832458496)","(29.82901382446289, 181.22731018066406, 59.12435531616211)",1,2.7014312744140625,1,"(-37.0653190612793, 53.86023712158203, 585.9472045898438)",1,"(0.5421521067619324, 0.3922358453273773)","(23.916671752929688, 187.5985565185547, 61.44327163696289)",1,2.8195343017578125,1,"(24.887271881103516, 62.75229263305664, 587.4171752929688)",1
5970915774,922279686990,"(0.4631879925727844, 0.43075063824653625)","(-19.67180061340332, 176.36083984375, 57.35309600830078)",1,2.7019195556640625,1,"(-37.42604064941406, 53.746429443359375, 585.4818725585938)",1,"(0.453518271446228, 0.4056372344493866)","(-25.009510040283203, 183.6883544921875, 60.02006530761719)",1,2.822357177734375,1,"(24.37847328186035, 62.64875411987305, 586.8870849609375)",1
5970932717,922279703933,"(0.40658000111579895, 0.42460840940475464)","(-50.91958236694336, 178.15298461914062, 58.00541305541992)",1,2.6920928955078125,1,"(-37.810340881347656, 53.67427062988281, 585.1080932617188)",1,"(0.3962995409965515, 0.4069086015224457)","(-56.59442138671875, 183.31735229492188, 59.885066986083984)",1,2.812103271484375,1,"(23.971576690673828, 62.63442611694336, 586.70166015625)",1
