device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
15054102549,931363018770,"(0.3941693902015686, 0.494259774684906)","(-57.77027893066406, 157.83038330078125, 50.608543395996094)",1,4.28558349609375,1,"(-48.5742073059082, -97.56134796142578, 800.8524169921875)",1,"(0.39478862285614014, 0.5000648498535156)","(-57.428462982177734, 156.13658142089844, 49.9920768737793)",1,4.3935089111328125,1,"(12.85617446899414, -99.63152313232422, 802.4851684570312)",1
15054119787,931363036008,"(0.40412116050720215, 0.49113979935646057)","(-52.27686309814453, 158.74070739746094, 50.93985366821289)",1,4.2906341552734375,1,"(-48.489479064941406, -97.60670471191406, 801.018798828125)",1,"(0.4088307321071625, 0.49278172850608826)","(-49.677154541015625, 158.2616424560547, 50.76552963256836)",1,4.4019622802734375,1,"(12.952018737792969, -99.71487426757812, 802.65576171875)",1
15054136427,931363052649,"(0.4937244653701782, 0.44448092579841614)","(-2.8155322074890137, 172.35464477539062, 55.89494705200195)",1,4.3043670654296875,1,"(-48.17279052734375, -97.76950073242188, 802.2734985351562)",1,"(0.4891490936279297, 0.4256344139575958)","(-5.341166019439697, 177.85360717773438, 57.896427154541016)",1,4.3938751220703125,1,"(13.337072372436523, -99.98580169677734, 803.8311157226562)",1
15054152469,931363068691,"(0.5069746971130371, 0.41586071252822876)","(4.498652458190918, 180.7053680419922, 58.93433380126953)",1,4.28704833984375,1,"(-47.870174407958984, -97.7435073852539, 802.0241088867188)",1,"(0.5059302449226379, 0.43142592906951904)","(3.9220921993255615, 176.163818359375, 57.28133773803711)",1,4.3843231201171875,1,"(13.531362533569336, -99.95814514160156, 803.6100463867188)",1
15054169707,931363085929,"(0.5076407194137573, 0.4168061316013336)","(4.86624813079834, 180.42950439453125, 58.83392333984375)",1,4.2810516357421875,1,"(-47.75477981567383, -97.68238830566406, 801.5867309570312)",1,"(0.5047910809516907, 0.43215012550354004)","(3.293271780014038, 175.95249938964844, 57.204437255859375)",1,4.3728179931640625,1,"(13.629107475280762, -99.91204833984375, 803.1243896484375)",1
15054186347,931363102569,"(0.5094429850578308, 0.41377878189086914)","(5.861156463623047, 181.31280517578125, 59.15549850463867)",1,4.2836151123046875,1,"(-47.45869064331055, -97.65797424316406, 801.7299194335938)",1,"(0.49493607878685, 0.41987961530685425)","(-2.1467127799987793, 179.53271484375, 58.50760269165039)",1,4.3881683349609375,1,"(13.987661361694336, -99.94868469238281, 803.2529907226562)",1
15054202389,931363118612,"(0.5116472840309143, 0.40466275811195374)","(7.077920913696289, 183.97264099121094, 60.12356185913086)",1,4.2869873046875,1,"(-47.1462516784668, -97.68588256835938, 802.3533935546875)",1,"(0.4985087513923645, 0.43196234107017517)","(-0.17461228370666504, 176.0072784423828, 57.22442626953125)",1,4.3899078369140625,1,"(14.354206085205078, -99.95506286621094, 803.8715209960938)",1
15054219627,931363135850,"(0.5096060037612915, 0.3966151475906372)","(5.95111608505249, 186.32073974609375, 60.97820281982422)",1,4.2779998779296875,1,"(-47.03379440307617, -97.70079803466797, 802.5531005859375)",1,"(0.4972884953022003, 0.43019193410873413)","(-0.8481905460357666, 176.5238494873047, 57.4124641418457)",1,4.39581298828125,1,"(14.48332691192627, -99.96617889404297, 804.0833129882812)",1
15054236267,931363152490,"(0.5126310586929321, 0.3984242081642151)","(7.620987892150879, 185.79295349121094, 60.7860107421875)",1,4.2901611328125,1,"(-46.87362289428711, -97.6888427734375, 802.6671752929688)",1,"(0.4959622919559479, 0.4210728406906128)","(-1.5802268981933594, 179.18458557128906, 58.380821228027344)",1,4.3800201416015625,1,"(14.65906810760498, -99.96755981445312, 804.1836547851562)",1
15054252309,931363168533,"(0.5115419626235962, 0.40029340982437134)","(7.0197672843933105, 185.24752807617188, 60.587581634521484)",1,4.2939453125,1,"(-46.959327697753906, -97.74179077148438, 803.1799926757812)",1,"(0.500711977481842, 0.4296130836009979)","(1.041610598564148, 176.69273376464844, 57.4738883972168)",1,4.3860015869140625,1,"(14.598366737365723, -100.0316390991211, 804.6964111328125)",1
