device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
14973848427,931282763320,"(0.4784672260284424, 0.30725860595703125)","(-11.237606048583984, 212.3928985595703, 70.46768951416016)",1,3.212554931640625,1,"(-67.98908996582031, -94.60687255859375, 770.8452758789062)",1,"(0.48962879180908203, 0.25969353318214417)","(-5.076393127441406, 226.27125549316406, 75.51900482177734)",1,3.28448486328125,1,"(-6.551884651184082, -97.04080200195312, 774.0474853515625)",1
14973865067,931282779960,"(0.4753825068473816, 0.3094625473022461)","(-12.940389633178711, 211.7498321533203, 70.2336196899414)",1,3.202545166015625,1,"(-67.73981475830078, -94.53355407714844, 771.2315063476562)",1,"(0.4869789481163025, 0.255533367395401)","(-6.539083480834961, 227.48507690429688, 75.96080780029297)",1,3.2662200927734375,1,"(-6.331521987915039, -97.10304260253906, 774.4089965820312)",1
14973881109,931282796003,"(0.4780731797218323, 0.3186924457550049)","(-11.455086708068848, 209.05674743652344, 69.25347137451172)",1,3.2295074462890625,1,"(-67.4685287475586, -94.4228744506836, 771.1024169921875)",1,"(0.48616185784339905, 0.25107085704803467)","(-6.990116119384766, 228.78713989257812, 76.43468475341797)",1,3.25152587890625,1,"(-6.130724906921387, -97.0574722290039, 774.2764282226562)",1
14973898347,931282813241,"(0.4793655276298523, 0.3104223310947418)","(-10.741737365722656, 211.46978759765625, 70.13172149658203)",1,3.2148590087890625,1,"(-67.34241485595703, -94.37588500976562, 771.0172729492188)",1,"(0.4831410050392151, 0.23998740315437317)","(-8.657635688781738, 232.02101135253906, 77.61175537109375)",1,3.2455596923828125,1,"(-6.013760566711426, -96.99842834472656, 774.1807861328125)",1
14973914987,931282829881,"(0.47914814949035645, 0.31778571009635925)","(-10.86172866821289, 209.32135009765625, 69.34967803955078)",1,3.2136688232421875,1,"(-67.03565216064453, -94.25248718261719, 771.0794677734375)",1,"(0.4813045859336853, 0.25324758887290955)","(-9.671370506286621, 228.1520233154297, 76.20354461669922)",1,3.2466583251953125,1,"(-5.748373508453369, -96.8918228149414, 774.2493896484375)",1
14973931029,931282845923,"(0.47810325026512146, 0.30561763048171997)","(-11.438533782958984, 212.8717041015625, 70.64196014404297)",1,3.19671630859375,1,"(-66.65345001220703, -94.1845474243164, 771.6093139648438)",1,"(0.4863379895687103, 0.25474897027015686)","(-6.892927646636963, 227.71392822265625, 76.04412078857422)",1,3.2555999755859375,1,"(-5.3848185539245605, -96.86821746826172, 774.7416381835938)",1
14973948267,931282863162,"(0.4790489077568054, 0.30836865305900574)","(-10.916513442993164, 212.0690155029297, 70.34980773925781)",1,3.199676513671875,1,"(-66.48857116699219, -94.13211059570312, 771.8355712890625)",1,"(0.48747217655181885, 0.25955700874328613)","(-6.266836166381836, 226.3110809326172, 75.53351593017578)",1,3.27081298828125,1,"(-5.185867786407471, -96.83307647705078, 774.9931640625)",1
14973964907,931282879803,"(0.47697415947914124, 0.30399593710899353)","(-12.061758041381836, 213.34486389160156, 70.81417083740234)",1,3.1912384033203125,1,"(-66.09294891357422, -93.91795349121094, 772.1011962890625)",1,"(0.48246559500694275, 0.2552943825721741)","(-9.030486106872559, 227.5548095703125, 75.98622131347656)",1,3.261932373046875,1,"(-4.813198089599609, -96.67211151123047, 775.1983032226562)",1
14973980949,931282895845,"(0.47877928614616394, 0.3017207086086273)","(-11.06533145904541, 214.0087127685547, 71.0557861328125)",1,3.2091827392578125,1,"(-65.7108154296875, -93.66145324707031, 771.8966064453125)",1,"(0.47739797830581665, 0.25906291604042053)","(-11.827814102172852, 226.45523071289062, 75.58596801757812)",1,3.2600860595703125,1,"(-4.4870734214782715, -96.460205078125, 774.9879150390625)",1
14973998187,931282913083,"(0.48063862323760986, 0.3073761761188507)","(-10.038972854614258, 212.35858154296875, 70.45516967773438)",1,3.225616455078125,1,"(-65.61050415039062, -93.5993881225586, 772.0753784179688)",1,"(0.47906145453453064, 0.2632506489753723)","(-10.909584999084473, 225.23333740234375, 75.14125061035156)",1,3.265380859375,1,"(-4.357442855834961, -96.41354370117188, 775.1797485351562)",1
