device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
12578739456,928887615752,"(0.47731003165245056, 0.4663301408290863)","(-11.87634563446045, 165.97959899902344, 53.574581146240234)",1,4.68072509765625,1,"(-129.7763671875, -102.63497161865234, 768.246337890625)",1,"(0.4788219928741455, 0.41457006335258484)","(-11.04174518585205, 181.08192443847656, 59.07146072387695)",1,4.7044830322265625,1,"(-64.15800476074219, -88.41661071777344, 774.8363037109375)",1
12578756096,928887632393,"(0.4827696979045868, 0.4815122187137604)","(-8.862600326538086, 161.5498046875, 51.962303161621094)",1,4.7160186767578125,1,"(-129.80953979492188, -102.58293914794922, 768.7581787109375)",1,"(0.4779967963695526, 0.40634146332740784)","(-11.497258186340332, 183.4828338623047, 59.945335388183594)",1,4.7022247314453125,1,"(-64.15484619140625, -88.39299774169922, 775.2913208007812)",1
12578772138,928887648435,"(0.48533838987350464, 0.4753881096839905)","(-7.444662570953369, 163.33665466308594, 52.6126708984375)",1,4.7187957763671875,1,"(-129.7428741455078, -102.41397857666016, 769.0375366210938)",1,"(0.4764483869075775, 0.41603049635887146)","(-12.35198974609375, 180.65582275390625, 58.91633987426758)",1,4.7078094482421875,1,"(-64.07650756835938, -88.2733383178711, 775.5662841796875)",1
12578789376,928887665673,"(0.4840359091758728, 0.4773734211921692)","(-8.16365909576416, 162.7574005126953, 52.4018440246582)",1,4.7256927490234375,1,"(-129.68911743164062, -102.32756805419922, 769.017822265625)",1,"(0.4766347408294678, 0.4039615988731384)","(-12.24913215637207, 184.17723083496094, 60.1980094909668)",1,4.7017669677734375,1,"(-64.0074691772461, -88.18606567382812, 775.52783203125)",1
12578806016,928887682313,"(0.48105403780937195, 0.4698219895362854)","(-9.809674263000488, 164.9607391357422, 53.203834533691406)",1,4.7207183837890625,1,"(-129.52513122558594, -102.04915618896484, 769.0054931640625)",1,"(0.477209210395813, 0.4078420400619507)","(-11.93199348449707, 183.04501342773438, 59.78592300415039)",1,4.7105865478515625,1,"(-63.868812561035156, -87.9931869506836, 775.518310546875)",1
12578822058,928887698356,"(0.4809371531009674, 0.46924009919166565)","(-9.874192237854004, 165.1304931640625, 53.26559829711914)",1,4.7125701904296875,1,"(-129.40029907226562, -101.66576385498047, 768.9837646484375)",1,"(0.48084959387779236, 0.41625046730041504)","(-9.922506332397461, 180.5916290283203, 58.892974853515625)",1,4.710784912109375,1,"(-63.7568473815918, -87.73175048828125, 775.5145874023438)",1
12578839296,928887715594,"(0.4828803241252899, 0.4706094563007355)","(-8.801566123962402, 164.73097229003906, 53.12016677856445)",1,4.718994140625,1,"(-129.3709716796875, -101.52928161621094, 768.9407348632812)",1,"(0.47783511877059937, 0.41883859038352966)","(-11.586519241333008, 179.83648681640625, 58.61810302734375)",1,4.715545654296875,1,"(-63.725990295410156, -87.58129119873047, 775.4429931640625)",1
12578855936,928887732234,"(0.480345755815506, 0.4758641719818115)","(-10.200652122497559, 163.19778442382812, 52.56210708618164)",1,4.7193145751953125,1,"(-129.3409423828125, -101.13591766357422, 768.94677734375)",1,"(0.47754064202308655, 0.4179833233356476)","(-11.74907112121582, 180.08604431152344, 58.70895767211914)",1,4.71588134765625,1,"(-63.70927047729492, -87.33952331542969, 775.4696044921875)",1
12578871978,928887748276,"(0.48576223850250244, 0.479975163936615)","(-7.210724830627441, 161.99827575683594, 52.12556076049805)",1,4.7191162109375,1,"(-129.42471313476562, -100.8104476928711, 769.1976928710938)",1,"(0.4773883521556854, 0.42301076650619507)","(-11.833106994628906, 178.61912536621094, 58.175086975097656)",1,4.7176055908203125,1,"(-63.75044631958008, -87.16415405273438, 775.7113037109375)",1
12578889216,928887765515,"(0.48370298743247986, 0.4687964618206024)","(-8.347429275512695, 165.2599639892578, 53.31272506713867)",1,4.7227935791015625,1,"(-129.45089721679688, -100.72691345214844, 769.281005859375)",1,"(0.4799884259700775, 0.4219760000705719)","(-10.397855758666992, 178.92103576660156, 58.284950256347656)",1,4.7239837646484375,1,"(-63.776123046875, -87.09793090820312, 775.8512573242188)",1
12578905856,928887782155,"(0.4806019067764282, 0.46840718388557434)","(-10.059252738952637, 165.37351989746094, 53.354061126708984)",1,4.721221923828125,1,"(-129.525146484375, -100.5050048828125, 769.6674194335938)",1,"(0.4836741089820862, 0.41965341567993164)","(-8.363381385803223, 179.59872436523438, 58.53155517578125)",1,4.722381591796875,1,"(-63.82731628417969, -87.01284790039062, 776.2144165039062)",1
12578921898,928887798197,"(0.4805692434310913, 0.4742799997329712)","(-10.077259063720703, 163.66000366210938, 52.7303352355957)",1,4.725921630859375,1,"(-129.48867797851562, -100.24237823486328, 769.8052978515625)",1,"(0.48176348209381104, 0.4096391499042511)","(-9.4180326461792, 182.52066040039062, 59.59505081176758)",1,4.7242279052734375,1,"(-63.7741584777832, -86.90352630615234, 776.3475341796875)",1
12578939136,928887815435,"(0.4877369701862335, 0.47717180848121643)","(-6.120628356933594, 162.8162384033203, 52.42322540283203)",1,4.7356719970703125,1,"(-129.4702911376953, -100.17308044433594, 769.895751953125)",1,"(0.48223432898521423, 0.4197559654712677)","(-9.158157348632812, 179.56883239746094, 58.520652770996094)",1,4.7306671142578125,1,"(-63.73136520385742, -86.82779693603516, 776.4987182617188)",1
12578955776,928887832076,"(0.48812416195869446, 0.476778507232666)","(-5.906922340393066, 162.9309844970703, 52.465065002441406)",1,4.734039306640625,1,"(-129.37364196777344, -99.96549224853516, 770.245361328125)",1,"(0.4833166003227234, 0.42101722955703735)","(-8.560724258422852, 179.20082092285156, 58.38671112060547)",1,4.7389373779296875,1,"(-63.6295166015625, -86.72210693359375, 776.8328857421875)",1
12578971818,928887848118,"(0.5037846565246582, 0.47381868958473206)","(2.7377099990844727, 163.7946014404297, 52.77936935424805)",1,4.754547119140625,1,"(-129.20594787597656, -99.78231048583984, 770.717041015625)",1,"(0.4969671666622162, 0.4324280321598053)","(-1.0255537033081055, 175.8714141845703, 57.17491149902344)",1,4.7546539306640625,1,"(-63.47053146362305, -86.63777923583984, 777.2658081054688)",1
12578989056,928887865356,"(0.50795978307724, 0.47198641300201416)","(5.0424113273620605, 164.32919311523438, 52.97392272949219)",1,4.7567291259765625,1,"(-129.13955688476562, -99.7288589477539, 770.8106689453125)",1,"(0.5165717601776123, 0.4255901277065277)","(9.796270370483398, 177.86654663085938, 57.90108871459961)",1,4.7512054443359375,1,"(-63.3914680480957, -86.61942291259766, 777.4088745117188)",1
12579005696,928887881996,"(0.5162395238876343, 0.48066040873527527)","(9.612796783447266, 161.79835510253906, 52.052772521972656)",1,4.7656097412109375,1,"(-128.9998779296875, -99.52704620361328, 770.7001342773438)",1,"(0.5164308547973633, 0.4281453788280487)","(9.718441009521484, 177.1210174560547, 57.629722595214844)",1,4.7459869384765625,1,"(-63.28824234008789, -86.54012298583984, 777.3358764648438)",1
12579021738,928887898038,"(0.5156002640724182, 0.48436152935028076)","(9.25996208190918, 160.71844482421875, 51.65971755981445)",1,4.750244140625,1,"(-129.0695037841797, -99.38858032226562, 771.0966186523438)",1,"(0.5107290744781494, 0.43891018629074097)","(6.571047306060791, 173.98007202148438, 56.4865608215332)",1,4.7606964111328125,1,"(-63.29977798461914, -86.46514892578125, 777.6982421875)",1
12579038976,928887915277,"(0.5093482732772827, 0.4687908887863159)","(5.80887508392334, 165.26156616210938, 53.313297271728516)",1,4.71014404296875,1,"(-129.08905029296875, -99.3405990600586, 771.1527099609375)",1,"(0.5167184472084045, 0.43385279178619385)","(9.877225875854492, 175.45570373535156, 57.02364730834961)",1,4.75079345703125,1,"(-63.33383560180664, -86.4175796508789, 777.7838745117188)",1
12579055616,928887931917,"(0.5140793919563293, 0.48342153429985046)","(8.420492172241211, 160.99270629882812, 51.759525299072266)",1,4.7233428955078125,1,"(-129.1487274169922, -99.13282012939453, 771.3116455078125)",1,"(0.5157272815704346, 0.43352141976356506)","(9.330107688903809, 175.5523681640625, 57.0588264465332)",1,4.7425994873046875,1,"(-63.3779411315918, -86.30864715576172, 777.9545288085938)",1
12579071658,928887947959,"(0.5116003155708313, 0.4802958369255066)","(7.05197811126709, 161.9047088623047, 52.091514587402344)",1,4.691131591796875,1,"(-129.12887573242188, -98.89627838134766, 771.3533325195312)",1,"(0.5120891332626343, 0.44501909613609314)","(7.321816921234131, 172.1976318359375, 55.83783721923828)",1,4.7241363525390625,1,"(-63.35862731933594, -86.14031219482422, 778.0064697265625)",1
12579088896,928887965197,"(0.5081964135169983, 0.48328736424446106)","(5.172987461090088, 161.0318603515625, 51.773826599121094)",1,4.6710357666015625,1,"(-129.10511779785156, -98.81913757324219, 771.3645629882812)",1,"(0.5072242021560669, 0.4404185712337494)","(4.636353492736816, 173.53993225097656, 56.32637023925781)",1,4.72320556640625,1,"(-63.309349060058594, -86.0598373413086, 778.0275268554688)",1
12579105536,928887981838,"(0.5118945240974426, 0.4849332273006439)","(7.214452743530273, 160.5515899658203, 51.599021911621094)",1,4.637847900390625,1,"(-129.01290893554688, -98.59076690673828, 771.3594360351562)",1,"(0.5108183026313782, 0.4347178041934967)","(6.6203293800354, 175.2033233642578, 56.93177795410156)",1,4.68597412109375,1,"(-63.22381591796875, -85.91055297851562, 778.0214233398438)",1
12579121578,928887997880,"(0.5093306303024292, 0.4955084025859833)","(5.799140930175781, 157.46603393554688, 50.47592544555664)",1,4.5958709716796875,1,"(-128.8926544189453, -98.3896713256836, 771.4324951171875)",1,"(0.5054001212120056, 0.4333917498588562)","(3.629470109939575, 175.5902099609375, 57.072574615478516)",1,4.665069580078125,1,"(-63.107177734375, -85.79024505615234, 778.076416015625)",1
12579138816,928888015118,"(0.5092933177947998, 0.48878714442253113)","(5.778515815734863, 159.42713928222656, 51.18971633911133)",1,4.5937042236328125,1,"(-128.86676025390625, -98.33452606201172, 771.46337890625)",1,"(0.5065493583679199, 0.4475214183330536)","(4.263848781585693, 171.467529296875, 55.57204818725586)",1,4.641387939453125,1,"(-63.06148910522461, -85.71387481689453, 778.1294555664062)",1
12579155456,928888031758,"(0.5074272155761719, 0.4894767701625824)","(4.7484211921691895, 159.22598266601562, 51.11648178100586)",1,4.55596923828125,1,"(-128.81271362304688, -98.1578369140625, 771.3834838867188)",1,"(0.5040603280067444, 0.44094130396842957)","(2.889885425567627, 173.387451171875, 56.27084732055664)",1,4.6278228759765625,1,"(-63.023902893066406, -85.63168334960938, 778.066162109375)",1
12579171498,928888047801,"(0.5117261409759521, 0.5018638372421265)","(7.121434688568115, 155.61170959472656, 49.8010368347168)",1,4.5519561767578125,1,"(-128.83804321289062, -98.00891876220703, 771.3277587890625)",1,"(0.504901647567749, 0.43460914492607117)","(3.354313850402832, 175.23500061035156, 56.94331741333008)",1,4.600311279296875,1,"(-63.04897689819336, -85.58248138427734, 778.0202026367188)",1
12579188736,928888065039,"(0.5126474499702454, 0.4901222288608551)","(7.629965782165527, 159.03759765625, 51.04795837402344)",1,4.5406646728515625,1,"(-128.8534393310547, -97.97505950927734, 771.2793579101562)",1,"(0.5122591853141785, 0.4261772334575653)","(7.415691375732422, 177.69525146484375, 57.838768005371094)",1,4.5767669677734375,1,"(-63.07835006713867, -85.56855773925781, 777.9517211914062)",1
12579205376,928888081679,"(0.5071442127227783, 0.4864513874053955)","(4.592186450958252, 160.10870361328125, 51.43777847290039)",1,4.4916534423828125,1,"(-128.91236877441406, -97.88294982910156, 771.2395629882812)",1,"(0.508863627910614, 0.4256674349308014)","(5.541334629058838, 177.84396362304688, 57.89293670654297)",1,4.5541839599609375,1,"(-63.11460876464844, -85.5675277709961, 777.9434204101562)",1
12579221418,928888097721,"(0.5034893751144409, 0.515058159828186)","(2.574700355529785, 151.7618865966797, 48.399845123291016)",1,4.4727020263671875,1,"(-128.89849853515625, -97.81239318847656, 771.3195190429688)",1,"(0.5064507126808167, 0.4279462993144989)","(4.209400177001953, 177.1790771484375, 57.65088653564453)",1,4.529693603515625,1,"(-63.10963821411133, -85.58341217041016, 778.0142211914062)",1
12579238656,928888114960,"(0.5053291916847229, 0.5092825889587402)","(3.5902857780456543, 153.44705200195312, 49.01317596435547)",1,4.46514892578125,1,"(-128.87351989746094, -97.79872131347656, 771.3359985351562)",1,"(0.502118706703186, 0.4321303963661194)","(1.8181132078170776, 175.95828247070312, 57.2065544128418)",1,4.5289306640625,1,"(-63.064109802246094, -85.587890625, 778.0462036132812)",1
12579255296,928888131600,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.5029601454734802, 0.42750227451324463)","(2.282564163208008, 177.30862426757812, 57.698062896728516)",1,4.5060272216796875,1,"(-62.96800994873047, -85.58809661865234, 778.03564453125)",1
12579271338,928888147642,"(0.49860143661499023, 0.4818861782550812)","(-0.12343680113554001, 161.440673828125, 51.9226188659668)",1,4.3499908447265625,1,"(-128.6528778076172, -97.72035217285156, 771.4766235351562)",1,"(0.5012823939323425, 0.43340378999710083)","(1.356490135192871, 175.58670043945312, 57.07134246826172)",1,4.4825897216796875,1,"(-62.86450958251953, -85.57549285888672, 778.173828125)",1
12579288576,928888164880,"(0.5054014921188354, 0.4902138411998749)","(3.6302454471588135, 159.0108642578125, 51.03824234008789)",1,4.39154052734375,1,"(-128.62948608398438, -97.70742797851562, 771.4853515625)",1,"(0.5004425644874573, 0.44205090403556824)","(0.8928494453430176, 173.06369018554688, 56.15303421020508)",1,4.469451904296875,1,"(-62.816856384277344, -85.54663848876953, 778.2006225585938)",1
12579305216,928888181521,"(0.5067659020423889, 0.49770647287368774)","(4.3833723068237305, 156.82473754882812, 50.24246597290039)",1,4.368255615234375,1,"(-128.54441833496094, -97.65021514892578, 771.3244018554688)",1,"(0.5009664297103882, 0.44920387864112854)","(1.1820474863052368, 170.9766387939453, 55.393367767333984)",1,4.44683837890625,1,"(-62.74388885498047, -85.516357421875, 778.064453125)",1
12579321258,928888197563,"(0.5050710439682007, 0.500758707523346)","(3.4478187561035156, 155.9341278076172, 49.918399810791016)",1,4.363739013671875,1,"(-128.53604125976562, -97.63421630859375, 771.2730712890625)",1,"(0.5012544393539429, 0.43918123841285706)","(1.3410602807998657, 173.90093994140625, 56.45778274536133)",1,4.42791748046875,1,"(-62.73159408569336, -85.53018951416016, 778.0112915039062)",1
12579338496,928888214801,"(0.5094248652458191, 0.508599042892456)","(5.851141452789307, 153.646484375, 49.08578109741211)",1,4.368194580078125,1,"(-128.53594970703125, -97.62001037597656, 771.224609375)",1,"(0.5009881258010864, 0.43560975790023804)","(1.1940462589263916, 174.9430389404297, 56.83707046508789)",1,4.4324493408203125,1,"(-62.73566818237305, -85.52637481689453, 777.9378051757812)",1
12579355136,928888231442,"(0.5049452185630798, 0.5171238780021667)","(3.378331184387207, 151.15916442871094, 48.18044662475586)",1,4.3751068115234375,1,"(-128.52732849121094, -97.55926513671875, 771.1118774414062)",1,"(0.4965488612651825, 0.44097214937210083)","(-1.2564396858215332, 173.37844848632812, 56.26758575439453)",1,4.4180450439453125,1,"(-62.73894119262695, -85.50691223144531, 777.828125)",1
