device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
13276373212,929585260696,"(0.3742184042930603, 0.1335725039243698)","(-68.78328704833984, 263.07037353515625, 88.91278076171875)",1,4.1860198974609375,1,"(-91.22898864746094, -141.3639678955078, 808.0650634765625)",1,"(0.3697119653224945, 0.08248313516378403)","(-71.27085876464844, 277.9770202636719, 94.33837127685547)",1,4.14874267578125,1,"(-24.38864517211914, -148.13800048828125, 814.03369140625)",1
13276389852,929585277336,"(0.3795225918292999, 0.12702058255672455)","(-65.85538482666016, 264.9820861816406, 89.60858154296875)",1,4.1748809814453125,1,"(-91.25318145751953, -141.34011840820312, 807.8897094726562)",1,"(0.36875519156455994, 0.07278544455766678)","(-71.79898834228516, 280.80657958984375, 95.3682632446289)",1,4.1271820068359375,1,"(-24.415178298950195, -148.10595703125, 813.8695068359375)",1
13276405894,929585293379,"(0.38321641087532043, 0.15012997388839722)","(-63.81639099121094, 258.2393493652344, 87.15442657470703)",1,4.207550048828125,1,"(-91.30580139160156, -141.3551025390625, 807.9581298828125)",1,"(0.36589881777763367, 0.08593987673521042)","(-73.37574768066406, 276.96844482421875, 93.97127532958984)",1,4.1497955322265625,1,"(-24.461627960205078, -148.0894775390625, 813.9418334960938)",1
13276423132,929585310617,"(0.3888832628726959, 0.1552867740392685)","(-60.68824768066406, 256.7346496582031, 86.60679626464844)",1,4.2140655517578125,1,"(-91.34242248535156, -141.3812713623047, 808.0991821289062)",1,"(0.37364181876182556, 0.08798529952764511)","(-69.10154724121094, 276.3716735839844, 93.75402069091797)",1,4.1388702392578125,1,"(-24.491901397705078, -148.10658264160156, 814.1129150390625)",1
13276439772,929585327257,"(0.3820793628692627, 0.15598787367343903)","(-64.44402313232422, 256.5301208496094, 86.53226470947266)",1,4.1946563720703125,1,"(-91.45205688476562, -141.46755981445312, 808.4500732421875)",1,"(0.36646032333374023, 0.0651613250374794)","(-73.0657730102539, 283.0311584472656, 96.17790222167969)",1,4.1214599609375,1,"(-24.559648513793945, -148.17266845703125, 814.4475708007812)",1
13276455814,929585343299,"(0.3877241313457489, 0.14687758684158325)","(-61.32809066772461, 259.18829345703125, 87.49980926513672)",1,4.191619873046875,1,"(-91.51651763916016, -141.52944946289062, 808.4702758789062)",1,"(0.36548036336898804, 0.06932666152715683)","(-73.60670471191406, 281.8158264160156, 95.73551177978516)",1,4.1172332763671875,1,"(-24.606201171875, -148.21612548828125, 814.46728515625)",1
13276473052,929585360538,"(0.3860742747783661, 0.15173964202404022)","(-62.238800048828125, 257.7696228027344, 86.98346710205078)",1,4.193267822265625,1,"(-91.51700592041016, -141.53195190429688, 808.4036865234375)",1,"(0.362505167722702, 0.0468127615749836)","(-75.24906158447266, 288.3848571777344, 98.1264419555664)",1,4.1102142333984375,1,"(-24.61450958251953, -148.22450256347656, 814.3856811523438)",1
13276489692,929585377178,"(0.3860621452331543, 0.16201470792293549)","(-62.245487213134766, 254.7716064453125, 85.8923110961914)",1,4.18072509765625,1,"(-91.49140167236328, -141.49122619628906, 808.13330078125)",1,"(0.3622722327709198, 0.06184849143028259)","(-75.37759399414062, 283.9977722167969, 96.52963256835938)",1,4.1260986328125,1,"(-24.607919692993164, -148.21432495117188, 814.114501953125)",1
13276505734,929585393220,"(0.38402214646339417, 0.14681920409202576)","(-63.37158203125, 259.2052917480469, 87.50599670410156)",1,4.1834259033203125,1,"(-91.40262603759766, -141.43685913085938, 807.8858642578125)",1,"(0.37102988362312317, 0.04048759862780571)","(-70.54338836669922, 290.2303466796875, 98.79816436767578)",1,4.079132080078125,1,"(-24.56079864501953, -148.15614318847656, 813.866455078125)",1
13276522972,929585410458,"(0.38160887360572815, 0.14695124328136444)","(-64.70372009277344, 259.1667785644531, 87.4919662475586)",1,4.191650390625,1,"(-91.3598403930664, -141.40203857421875, 807.759765625)",1,"(0.3658953905105591, 0.04089956730604172)","(-73.37763977050781, 290.11016845703125, 98.75440979003906)",1,4.064056396484375,1,"(-24.52295684814453, -148.11260986328125, 813.7183837890625)",1
13276539612,929585427099,"(0.37934768199920654, 0.13564381003379822)","(-65.951904296875, 262.4660339355469, 88.6927719116211)",1,4.1870574951171875,1,"(-91.22679138183594, -141.30340576171875, 807.4057006835938)",1,"(0.365147203207016, 0.0655948668718338)","(-73.79061889648438, 282.9046325683594, 96.13182830810547)",1,4.1053009033203125,1,"(-24.41459846496582, -148.01470947265625, 813.3758544921875)",1
13276555654,929585443141,"(0.3796004354953766, 0.15062566101551056)","(-65.8123779296875, 258.09466552734375, 87.10177612304688)",1,4.193939208984375,1,"(-91.16193389892578, -141.3722686767578, 807.7673950195312)",1,"(0.3645947575569153, 0.03112197108566761)","(-74.09559631347656, 292.9630126953125, 99.7928466796875)",1,4.0469512939453125,1,"(-24.309677124023438, -148.10357666015625, 813.7163696289062)",1
13276572892,929585460379,"(0.38606342673301697, 0.15218284726142883)","(-62.244773864746094, 257.6402893066406, 86.9364013671875)",1,4.2037506103515625,1,"(-91.12476348876953, -141.39100646972656, 807.8207397460938)",1,"(0.36055463552474976, 0.02840547077357769)","(-76.32572174072266, 293.755615234375, 100.08130645751953)",1,4.07537841796875,1,"(-24.2509708404541, -148.13816833496094, 813.772705078125)",1
13276589532,929585477020,"(0.42650505900382996, 0.1846594661474228)","(-39.92086410522461, 248.16436767578125, 83.48749542236328)",1,4.20697021484375,1,"(-90.83211517333984, -141.54429626464844, 807.9415893554688)",1,"(0.40855661034584045, 0.09780982881784439)","(-49.828468322753906, 273.5050354003906, 92.71065521240234)",1,4.0797882080078125,1,"(-23.992780685424805, -148.30953979492188, 813.8590698242188)",1
13276605565,929585493053,"(0.4463140368461609, 0.20879240334033966)","(-28.98623275756836, 241.12298583984375, 80.92459106445312)",1,4.1973876953125,1,"(-90.50126647949219, -141.4197235107422, 806.9698486328125)",1,"(0.43586376309394836, 0.13159587979316711)","(-34.75482940673828, 263.6471252441406, 89.12263488769531)",1,4.0666656494140625,1,"(-23.75179672241211, -148.23199462890625, 812.9000854492188)",1
13276622803,929585510291,"(0.44596248865127563, 0.2011382132768631)","(-29.180326461791992, 243.3563232421875, 81.73745727539062)",1,4.176055908203125,1,"(-90.45478057861328, -141.3857421875, 806.8045654296875)",1,"(0.4285953938961029, 0.14088861644268036)","(-38.76701354980469, 260.93572998046875, 88.13578796386719)",1,4.07562255859375,1,"(-23.702425003051758, -148.2043914794922, 812.717041015625)",1
13276639443,929585526931,"(0.45166563987731934, 0.20696161687374115)","(-26.032142639160156, 241.65716552734375, 81.11898803710938)",1,4.187103271484375,1,"(-90.37103271484375, -141.39598083496094, 806.9535522460938)",1,"(0.4336705803871155, 0.1589469611644745)","(-35.96548080444336, 255.66668701171875, 86.21808624267578)",1,4.110076904296875,1,"(-23.60344123840332, -148.2566375732422, 812.8509521484375)",1
13276655494,929585542983,"(0.44819018244743347, 0.193540558218956)","(-27.950593948364258, 245.57310485839844, 82.54428100585938)",1,4.1741943359375,1,"(-90.2630386352539, -141.42916870117188, 807.2388305664062)",1,"(0.4364175498485565, 0.15895824134349823)","(-34.44912338256836, 255.66343688964844, 86.21685791015625)",1,4.109466552734375,1,"(-23.480566024780273, -148.31736755371094, 813.1312866210938)",1
13276672732,929585560221,"(0.44633543491363525, 0.2073705941438675)","(-28.974435806274414, 241.537841796875, 81.07557678222656)",1,4.1701202392578125,1,"(-90.21932983398438, -141.43026733398438, 807.2884521484375)",1,"(0.43076884746551514, 0.15765754878520966)","(-37.56724548339844, 256.0429382324219, 86.35498046875)",1,4.0780029296875,1,"(-23.420013427734375, -148.33010864257812, 813.1874389648438)",1
13276689372,929585576861,"(0.44337400794029236, 0.20595800876617432)","(-30.609155654907227, 241.9499969482422, 81.2255859375)",1,4.1590423583984375,1,"(-90.07112121582031, -141.40890502929688, 807.2713623046875)",1,"(0.43181732296943665, 0.15969684720039368)","(-36.98851013183594, 255.4479217529297, 86.13843536376953)",1,4.06256103515625,1,"(-23.283628463745117, -148.3437042236328, 813.1727905273438)",1
13276705414,929585592903,"(0.44332289695739746, 0.19578662514686584)","(-30.63736343383789, 244.91773986816406, 82.3057861328125)",1,4.0960845947265625,1,"(-89.96908569335938, -141.43109130859375, 807.556396484375)",1,"(0.4312606155872345, 0.1540680229663849)","(-37.29581069946289, 257.0902404785156, 86.7362289428711)",1,4.0449676513671875,1,"(-23.16265106201172, -148.40330505371094, 813.4467163085938)",1
13276722652,929585610142,"(0.44241973757743835, 0.19387036561965942)","(-31.13593864440918, 245.4768829345703, 82.50929260253906)",1,4.08544921875,1,"(-89.9258804321289, -141.41912841796875, 807.5225219726562)",1,"(0.43196460604667664, 0.14853450655937195)","(-36.907196044921875, 258.7048034667969, 87.3238754272461)",1,4.032958984375,1,"(-23.10993766784668, -148.39935302734375, 813.4078979492188)",1
13276739292,929585626782,"(0.4439745247364044, 0.19300106167793274)","(-30.277671813964844, 245.7305145263672, 82.60157012939453)",1,4.0218658447265625,1,"(-89.79925537109375, -141.370849609375, 807.2982788085938)",1,"(0.4327749013900757, 0.14801719784736633)","(-36.45988082885742, 258.8557434082031, 87.37873077392578)",1,3.9835205078125,1,"(-23.004573822021484, -148.38153076171875, 813.19384765625)",1
13276755334,929585642824,"(0.3824889063835144, 0.2014268934726715)","(-64.21793365478516, 243.27203369140625, 81.7068099975586)",1,3.9998779296875,1,"(-89.973388671875, -141.36585998535156, 807.4407958984375)",1,"(0.38519325852394104, 0.12857817113399506)","(-62.725128173828125, 264.527587890625, 89.44313049316406)",1,3.943267822265625,1,"(-23.163028717041016, -148.4108123779297, 813.3547973632812)",1
13276772572,929585660062,"(0.3492254614830017, 0.19145213067531586)","(-82.57948303222656, 246.18246459960938, 82.76612091064453)",1,3.9954071044921875,1,"(-90.18426513671875, -141.4738006591797, 808.179931640625)",1,"(0.3453262150287628, 0.09768218547105789)","(-84.73187255859375, 273.54229736328125, 92.72422790527344)",1,3.9390411376953125,1,"(-23.3472900390625, -148.55372619628906, 814.2059936523438)",1
13276789212,929585676703,"(0.290971964597702, 0.14279597997665405)","(-114.73561096191406, 260.37921142578125, 87.93327331542969)",1,3.93365478515625,1,"(-90.72968292236328, -141.9523468017578, 811.234619140625)",1,"(0.2700977325439453, 0.05299454554915428)","(-126.25824737548828, 286.5810852050781, 97.47001647949219)",1,3.909088134765625,1,"(-23.663619995117188, -149.04269409179688, 817.1905517578125)",1
13276805254,929585692745,"(0.29008856415748596, 0.1533387154340744)","(-115.22327423095703, 257.3030700683594, 86.8136215209961)",1,3.8702392578125,1,"(-90.54344940185547, -141.84063720703125, 810.8993530273438)",1,"(0.26935309171676636, 0.05806838721036911)","(-126.66932678222656, 285.1006774902344, 96.93116760253906)",1,3.865997314453125,1,"(-23.51194190979004, -148.94332885742188, 816.8603515625)",1
13276822492,929585709983,"(0.2903323471546173, 0.16002912819385529)","(-115.08869171142578, 255.35096740722656, 86.10311889648438)",1,3.8680419921875,1,"(-90.49867248535156, -141.81822204589844, 810.9393310546875)",1,"(0.2700326144695282, 0.07640212774276733)","(-126.2941665649414, 279.7513122558594, 94.98414611816406)",1,3.8486328125,1,"(-23.450790405273438, -148.8972930908203, 816.9030151367188)",1
13276839132,929585726624,"(0.2923571765422821, 0.15763413906097412)","(-113.97096252441406, 256.0497741699219, 86.35746002197266)",1,3.8477020263671875,1,"(-90.3097915649414, -141.72108459472656, 810.9922485351562)",1,"(0.27063053846359253, 0.06609439849853516)","(-125.96412658691406, 282.7589111328125, 96.07878112792969)",1,3.7841033935546875,1,"(-23.25214385986328, -148.74078369140625, 816.935791015625)",1
13276855174,929585742666,"(0.29598066210746765, 0.15719527006149292)","(-111.97079467773438, 256.17779541015625, 86.40404510498047)",1,3.7747955322265625,1,"(-90.0411376953125, -141.4817657470703, 810.8693237304688)",1,"(0.27193576097488403, 0.060732025653123856)","(-125.24363708496094, 284.3235168457031, 96.64827728271484)",1,3.7449493408203125,1,"(-22.989221572875977, -148.47955322265625, 816.78759765625)",1
13276872412,929585759904,"(0.2941780090332031, 0.15413981676101685)","(-112.96587371826172, 257.0693054199219, 86.72850799560547)",1,3.750244140625,1,"(-89.9352798461914, -141.3847198486328, 810.7893676757812)",1,"(0.26908811926841736, 0.07599931210279465)","(-126.8155517578125, 279.8688659667969, 95.02693939208984)",1,3.7478485107421875,1,"(-22.86412811279297, -148.36883544921875, 816.6797485351562)",1
13276889043,929585776535,"(0.2936411499977112, 0.1562003195285797)","(-113.26219940185547, 256.4681091308594, 86.50970458984375)",1,3.7339019775390625,1,"(-89.56537628173828, -141.07618713378906, 810.5765380859375)",1,"(0.27303391695022583, 0.07915332913398743)","(-124.63745880126953, 278.9486083984375, 94.69197845458984)",1,3.7250823974609375,1,"(-22.53767967224121, -148.07308959960938, 816.4403686523438)",1
13276905094,929585792587,"(0.29157763719558716, 0.15230172872543335)","(-114.40125274658203, 257.6055908203125, 86.92382049560547)",1,3.677490234375,1,"(-89.15068817138672, -140.80935668945312, 810.682861328125)",1,"(0.2726665139198303, 0.0717211663722992)","(-124.84025573730469, 281.11712646484375, 95.48126983642578)",1,3.6840057373046875,1,"(-22.134597778320312, -147.86538696289062, 816.4925537109375)",1
13276922332,929585809825,"(0.29566335678100586, 0.15234526991844177)","(-112.14593505859375, 257.5928955078125, 86.919189453125)",1,3.6643524169921875,1,"(-88.99270629882812, -140.7201690673828, 810.662109375)",1,"(0.2711256444454193, 0.07805727422237396)","(-125.69083404541016, 279.2684020996094, 94.80836486816406)",1,3.6926422119140625,1,"(-21.950408935546875, -147.799072265625, 816.4446411132812)",1
13276938972,929585826465,"(0.29173704981803894, 0.15239238739013672)","(-114.31326293945312, 257.57916259765625, 86.91413116455078)",1,3.6582489013671875,1,"(-88.48693084716797, -140.47406005859375, 810.498291015625)",1,"(0.2699916362762451, 0.08877243101596832)","(-126.31682586669922, 276.1419677734375, 93.67047119140625)",1,3.6623382568359375,1,"(-21.485872268676758, -147.64089965820312, 816.2484741210938)",1
13276955014,929585842507,"(0.2876318097114563, 0.14143656194210052)","(-116.57938385009766, 260.77581787109375, 88.07762145996094)",1,3.6320343017578125,1,"(-87.96282196044922, -140.34698486328125, 810.6857299804688)",1,"(0.272582083940506, 0.07880618423223495)","(-124.88687133789062, 279.0498962402344, 94.72882843017578)",1,3.6323089599609375,1,"(-20.987728118896484, -147.64175415039062, 816.3797607421875)",1
13276972252,929585859746,"(0.29417625069618225, 0.14288397133350372)","(-112.96684265136719, 260.353515625, 87.92391967773438)",1,3.6360015869140625,1,"(-87.76631927490234, -140.3073272705078, 810.6824340820312)",1,"(0.2668350636959076, 0.05360611900687218)","(-128.0592803955078, 286.4027099609375, 97.40504455566406)",1,3.6087493896484375,1,"(-20.757238388061523, -147.64242553710938, 816.3632202148438)",1
13276988892,929585876386,"(0.28799426555633545, 0.14940659701824188)","(-116.37932586669922, 258.45037841796875, 87.23125457763672)",1,3.6081695556640625,1,"(-87.19464111328125, -140.2091064453125, 810.5538940429688)",1,"(0.26799875497817993, 0.061585020273923874)","(-127.41691589355469, 284.0746154785156, 96.5577163696289)",1,3.5944061279296875,1,"(-20.217416763305664, -147.6661834716797, 816.2052001953125)",1
13277004934,929585892428,"(0.2958897650241852, 0.14926600456237793)","(-112.02095794677734, 258.49139404296875, 87.24616241455078)",1,3.585845947265625,1,"(-86.62152862548828, -140.2021026611328, 810.5830078125)",1,"(0.26869872212409973, 0.06271958351135254)","(-127.03050994873047, 283.74359130859375, 96.43720245361328)",1,3.5730438232421875,1,"(-19.672868728637695, -147.78436279296875, 816.1997680664062)",1
13277022172,929585909666,"(0.2919890582561493, 0.14693567156791687)","(-114.17414855957031, 259.1712951660156, 87.4936294555664)",1,3.5835723876953125,1,"(-86.39411926269531, -140.19004821777344, 810.5861206054688)",1,"(0.2691051959991455, 0.0663490816950798)","(-126.80616760253906, 282.6845703125, 96.0517578125)",1,3.5654296875,1,"(-19.422279357910156, -147.81570434570312, 816.1927490234375)",1
13277038812,929585926307,"(0.29142996668815613, 0.1487119197845459)","(-114.48279571533203, 258.653076171875, 87.30500793457031)",1,3.5675201416015625,1,"(-85.78888702392578, -140.1695098876953, 810.8801879882812)",1,"(0.2632902264595032, 0.07350996881723404)","(-130.0160369873047, 280.59521484375, 95.29132080078125)",1,3.5559844970703125,1,"(-18.834205627441406, -147.93167114257812, 816.444091796875)",1
13277054854,929585942349,"(0.29060521721839905, 0.14476102590560913)","(-114.93802642822266, 259.8058166503906, 87.72456359863281)",1,3.5604705810546875,1,"(-85.13549041748047, -140.14613342285156, 811.5280151367188)",1,"(0.2663918733596802, 0.06242133677005768)","(-128.30389404296875, 283.8305969238281, 96.46883392333984)",1,3.5336456298828125,1,"(-18.186870574951172, -148.10260009765625, 817.0394897460938)",1
