device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
6366290021,922675067429,"(0.5973405838012695, 0.3646059036254883)","(54.38090896606445, 195.66029357910156, 64.37748718261719)",1,2.85601806640625,1,"(-35.7208366394043, 61.466552734375, 563.0213012695312)",1,"(0.5802074670791626, 0.35645291209220886)","(44.92340087890625, 198.03912353515625, 65.24333190917969)",1,3.0614013671875,1,"(26.24806022644043, 70.18558502197266, 564.6234130859375)",1
6366306375,922675083783,"(0.5951426029205322, 0.3706764280796051)","(53.16762924194336, 193.8890838623047, 63.73279571533203)",1,2.8570556640625,1,"(-35.706729888916016, 61.47991943359375, 562.9437866210938)",1,"(0.5792725086212158, 0.35924267768859863)","(44.40726852416992, 197.22511291503906, 64.94706726074219)",1,3.0516357421875,1,"(26.2571964263916, 70.1880874633789, 564.4664916992188)",1
6366323052,922675100461,"(0.5952568650245667, 0.3732745051383972)","(53.23070526123047, 193.13099670410156, 63.456947326660156)",1,2.8649749755859375,1,"(-35.684688568115234, 61.50297927856445, 562.9099731445312)",1,"(0.5793086290359497, 0.35725879669189453)","(44.427215576171875, 197.80401611328125, 65.15778350830078)",1,3.043975830078125,1,"(26.30052375793457, 70.1982650756836, 564.4356689453125)",1
6366339941,922675117350,"(0.5951138138771057, 0.3731803297996521)","(53.15176010131836, 193.15846252441406, 63.46691131591797)",1,2.852081298828125,1,"(-35.664493560791016, 61.51456069946289, 562.9331665039062)",1,"(0.5789510607719421, 0.3561437726020813)","(44.22985076904297, 198.1293487548828, 65.27619934082031)",1,3.0424652099609375,1,"(26.338804244995117, 70.19741821289062, 564.4531860351562)",1
6366356244,922675133653,"(0.5943777561187744, 0.37556546926498413)","(52.74541473388672, 192.46255493164062, 63.21360397338867)",1,2.8627777099609375,1,"(-35.6585693359375, 61.5081901550293, 562.9010620117188)",1,"(0.5770021080970764, 0.3547944128513336)","(43.15397262573242, 198.52305603027344, 65.41950225830078)",1,3.031524658203125,1,"(26.35753631591797, 70.18675231933594, 564.4190673828125)",1
6366372968,922675150378,"(0.5931122303009033, 0.37644097208976746)","(52.046852111816406, 192.20712280273438, 63.120635986328125)",1,2.85211181640625,1,"(-35.651432037353516, 61.497432708740234, 562.7583618164062)",1,"(0.5774552822113037, 0.35784074664115906)","(43.40412902832031, 197.63421630859375, 65.09601593017578)",1,3.0313568115234375,1,"(26.355268478393555, 70.16450500488281, 564.2530517578125)",1
6366389861,922675167271,"(0.5941063761711121, 0.3782157897949219)","(52.59562683105469, 191.68927001953125, 62.93217086791992)",1,2.840545654296875,1,"(-35.66752243041992, 61.48838424682617, 562.5357055664062)",1,"(0.5771917104721069, 0.35833725333213806)","(43.2586555480957, 197.4893341064453, 65.04326629638672)",1,3.0237274169921875,1,"(26.328535079956055, 70.14152526855469, 564.0496215820312)",1
6366406210,922675183620,"(0.5936381220817566, 0.37785059213638306)","(52.337135314941406, 191.7958221435547, 62.9709587097168)",1,2.84307861328125,1,"(-35.681190490722656, 61.48371124267578, 562.3778686523438)",1,"(0.5764590501785278, 0.35758334398269653)","(42.8542366027832, 197.70932006835938, 65.12332153320312)",1,3.0125579833984375,1,"(26.301897048950195, 70.12650299072266, 563.9028930664062)",1
6366422883,922675200293,"(0.5915524959564209, 0.3775246739387512)","(51.185829162597656, 191.89089965820312, 63.00558090209961)",1,2.8379669189453125,1,"(-35.711856842041016, 61.479976654052734, 562.265625)",1,"(0.577409029006958, 0.35843029618263245)","(43.378665924072266, 197.46217346191406, 65.03339385986328)",1,3.0018310546875,1,"(26.246856689453125, 70.1281509399414, 563.7825317382812)",1
6366439781,922675217192,"(0.590744137763977, 0.3755241334438324)","(50.73963165283203, 192.47459411621094, 63.21800231933594)",1,2.83837890625,1,"(-35.76607894897461, 61.475929260253906, 562.2493286132812)",1,"(0.5773042440414429, 0.3566865026950836)","(43.320777893066406, 197.97096252441406, 65.21857452392578)",1,3.00714111328125,1,"(26.190797805786133, 70.1433334350586, 563.765869140625)",1
