device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
5945301858,922254072676,"(0.49145272374153137, 0.47332751750946045)","(-4.069551944732666, 163.9379119873047, 52.83149719238281)",1,3.0971527099609375,1,"(-33.452781677246094, 55.702816009521484, 586.0963134765625)",1,"(0.480964332818985, 0.4480441212654114)","(-9.859169960021973, 171.31500244140625, 55.51656723022461)",1,3.2237701416015625,1,"(28.74677848815918, 63.68796920776367, 587.158203125)",1
5945318553,922254089371,"(0.49216505885124207, 0.47316330671310425)","(-3.6763157844543457, 163.98582458496094, 52.848941802978516)",1,3.101409912109375,1,"(-33.48628234863281, 55.65277862548828, 586.0188598632812)",1,"(0.48023322224617004, 0.450846791267395)","(-10.262731552124023, 170.4972381591797, 55.218955993652344)",1,3.2365264892578125,1,"(28.71457862854004, 63.635459899902344, 587.0714721679688)",1
5945335460,922254106278,"(0.49047502875328064, 0.46930578351020813)","(-4.609253406524658, 165.1113739013672, 53.258609771728516)",1,3.11187744140625,1,"(-33.50984573364258, 55.5923957824707, 585.804443359375)",1,"(0.4806230068206787, 0.4542507529258728)","(-10.047616004943848, 169.50405883789062, 54.857460021972656)",1,3.2442474365234375,1,"(28.672222137451172, 63.59086990356445, 586.88134765625)",1
5945351824,922254122643,"(0.49317339062690735, 0.467629075050354)","(-3.119741678237915, 165.6005859375, 53.4366569519043)",1,3.108245849609375,1,"(-33.53982925415039, 55.572994232177734, 585.72705078125)",1,"(0.47970321774482727, 0.454201340675354)","(-10.555315971374512, 169.5184783935547, 54.862701416015625)",1,3.25421142578125,1,"(28.647871017456055, 63.57489776611328, 586.8037719726562)",1
5945368469,922254139288,"(0.4916858673095703, 0.46843841671943665)","(-3.9408516883850098, 165.3644256591797, 53.35073471069336)",1,3.1058502197265625,1,"(-33.575260162353516, 55.55609130859375, 585.5996704101562)",1,"(0.47968047857284546, 0.45212239027023315)","(-10.567858695983887, 170.12503051757812, 55.08344268798828)",1,3.257171630859375,1,"(28.590190887451172, 63.55803298950195, 586.661376953125)",1
5945385380,922254156199,"(0.4915845990180969, 0.46997982263565063)","(-3.9967315196990967, 164.9146728515625, 53.187034606933594)",1,3.1071014404296875,1,"(-33.637428283691406, 55.55868148803711, 585.4508666992188)",1,"(0.4819086492061615, 0.45585721731185913)","(-9.337909698486328, 169.03530883789062, 54.68680953979492)",1,3.2609405517578125,1,"(28.51511001586914, 63.55937576293945, 586.5283203125)",1
5945401694,922254172513,"(0.49281570315361023, 0.47392895817756653)","(-3.3171818256378174, 163.76243591308594, 52.76764678955078)",1,3.1217193603515625,1,"(-33.69233322143555, 55.56174087524414, 585.42724609375)",1,"(0.4809421896934509, 0.4532884955406189)","(-9.871390342712402, 169.78482055664062, 54.95961380004883)",1,3.266082763671875,1,"(28.46859359741211, 63.566646575927734, 586.5245361328125)",1
5945418384,922254189204,"(0.49132513999938965, 0.47466325759887695)","(-4.139955997467041, 163.54815673828125, 52.68967056274414)",1,3.1154937744140625,1,"(-33.79315185546875, 55.55609130859375, 585.4301147460938)",1,"(0.48048311471939087, 0.4488459825515747)","(-10.124802589416504, 171.08102416992188, 55.43138885498047)",1,3.26922607421875,1,"(28.350452423095703, 63.5802001953125, 586.5341796875)",1
5945435300,922254206120,"(0.49124661087989807, 0.4751319885253906)","(-4.183314323425293, 163.41139221191406, 52.63985824584961)",1,3.125640869140625,1,"(-33.91783905029297, 55.52797317504883, 585.3465576171875)",1,"(0.4799935817718506, 0.4501971900463104)","(-10.395041465759277, 170.68679809570312, 55.28791046142578)",1,3.287017822265625,1,"(28.221155166625977, 63.576412200927734, 586.4623413085938)",1
5945451660,922254222480,"(0.4906821548938751, 0.4721931219100952)","(-4.494875431060791, 164.26890563964844, 52.95193862915039)",1,3.114013671875,1,"(-33.98923110961914, 55.51310348510742, 585.2371826171875)",1,"(0.48076823353767395, 0.4488832950592041)","(-9.967403411865234, 171.0701446533203, 55.42744445800781)",1,3.29736328125,1,"(28.130687713623047, 63.56946563720703, 586.365478515625)",1
5945468300,922254239120,"(0.49057650566101074, 0.4703120291233063)","(-4.553228855133057, 164.81776428222656, 53.151729583740234)",1,3.1213836669921875,1,"(-34.10888671875, 55.49686813354492, 585.1336059570312)",1,"(0.4824996292591095, 0.44880473613739014)","(-9.011682510375977, 171.09307861328125, 55.43576431274414)",1,3.307861328125,1,"(27.972301483154297, 63.58544921875, 586.2677001953125)",1
5945485216,922254256037,"(0.4902604818344116, 0.47069597244262695)","(-4.727684020996094, 164.70574951171875, 53.110958099365234)",1,3.1361541748046875,1,"(-34.229644775390625, 55.482357025146484, 585.0588989257812)",1,"(0.4823625683784485, 0.44818300008773804)","(-9.087325096130371, 171.2744903564453, 55.50179672241211)",1,3.321319580078125,1,"(27.850976943969727, 63.59809875488281, 586.21875)",1
5945501626,922254272447,"(0.49132946133613586, 0.4724363684654236)","(-4.137584686279297, 164.1979217529297, 52.92613220214844)",1,3.1456146240234375,1,"(-34.28540802001953, 55.47346496582031, 584.979248046875)",1,"(0.4799703061580658, 0.4538407027721405)","(-10.407876014709473, 169.62368774414062, 54.90098190307617)",1,3.316070556640625,1,"(27.79554557800293, 63.61138916015625, 586.1512451171875)",1
5945518215,922254289036,"(0.48803192377090454, 0.47251829504966736)","(-5.957856178283691, 164.1740264892578, 52.91743087768555)",1,3.152069091796875,1,"(-34.33772277832031, 55.46785354614258, 584.923828125)",1,"(0.4798184931278229, 0.4572180211544037)","(-10.491665840148926, 168.63824462890625, 54.542320251464844)",1,3.33123779296875,1,"(27.719484329223633, 63.62950897216797, 586.1025390625)",1
5945535136,922254305957,"(0.489126056432724, 0.47092577815055847)","(-5.3538737297058105, 164.63868713378906, 53.086585998535156)",1,3.1643524169921875,1,"(-34.38144302368164, 55.45301055908203, 584.8960571289062)",1,"(0.4806508421897888, 0.4561765789985657)","(-10.03222942352295, 168.94215393066406, 54.652915954589844)",1,3.34417724609375,1,"(27.666034698486328, 63.622398376464844, 586.0784301757812)",1
5945551495,922254322317,"(0.48933711647987366, 0.4759143590927124)","(-5.23737096786499, 163.18313598632812, 52.5567626953125)",1,3.163421630859375,1,"(-34.389469146728516, 55.43867874145508, 584.7892456054688)",1,"(0.4812139868736267, 0.45780205726623535)","(-9.721383094787598, 168.4678955078125, 54.48026657104492)",1,3.3550567626953125,1,"(27.64964485168457, 63.59915542602539, 585.9805297851562)",1
5945568130,922254338952,"(0.5107754468917847, 0.47730082273483276)","(6.5966715812683105, 162.77859497070312, 52.40951919555664)",1,3.154632568359375,1,"(-34.2973518371582, 55.404640197753906, 584.5265502929688)",1,"(0.5072768926620483, 0.4609523415565491)","(4.665432929992676, 167.5487060546875, 54.14572525024414)",1,3.3704833984375,1,"(27.72037696838379, 63.52035903930664, 585.6629028320312)",1
5945585056,922254355878,"(0.5718116164207458, 0.4939049482345581)","(40.28882598876953, 157.93389892578125, 50.6462287902832)",1,3.17333984375,1,"(-33.917999267578125, 55.32051086425781, 583.8322143554688)",1,"(0.5614686012268066, 0.47512000799179077)","(34.579437255859375, 163.41490173339844, 52.64116668701172)",1,3.37091064453125,1,"(27.953170776367188, 63.38927459716797, 585.031005859375)",1
5945601461,922254372283,"(0.5925124287605286, 0.504640519618988)","(51.71573257446289, 154.80152893066406, 49.506126403808594)",1,3.18951416015625,1,"(-33.8194465637207, 55.35709762573242, 584.3746337890625)",1,"(0.5815573334693909, 0.4831139147281647)","(45.66847610473633, 161.08245849609375, 51.79222106933594)",1,3.371612548828125,1,"(28.090484619140625, 63.39139938354492, 585.4144287109375)",1
5945618046,922254388869,"(0.5913527607917786, 0.5045816898345947)","(51.07561492919922, 154.8186798095703, 49.51240158081055)",1,3.19781494140625,1,"(-33.82919692993164, 55.38802719116211, 584.8171997070312)",1,"(0.5801849365234375, 0.483011394739151)","(44.91094207763672, 161.11236572265625, 51.80311584472656)",1,3.3714447021484375,1,"(28.15742301940918, 63.4086799621582, 585.884521484375)",1
5945634976,922254405799,"(0.5942509770393372, 0.5051217079162598)","(52.67544174194336, 154.66111755371094, 49.45505142211914)",1,3.186065673828125,1,"(-33.790802001953125, 55.3538932800293, 584.486328125)",1,"(0.5836197733879089, 0.48720037937164307)","(46.80697250366211, 159.89012145996094, 51.35824203491211)",1,3.3527069091796875,1,"(28.167299270629883, 63.36450958251953, 585.6138305664062)",1
5945651330,922254422153,"(0.5935568809509277, 0.5082855820655823)","(52.292335510253906, 153.7379608154297, 49.119056701660156)",1,3.1800994873046875,1,"(-33.77903747558594, 55.359066009521484, 584.6008911132812)",1,"(0.5832394361495972, 0.48708996176719666)","(46.5970573425293, 159.92233276367188, 51.36995315551758)",1,3.3443450927734375,1,"(28.193187713623047, 63.36263656616211, 585.722900390625)",1
5945667961,922254438784,"(0.5936658978462219, 0.507664680480957)","(52.352474212646484, 153.9191131591797, 49.18498611450195)",1,3.155364990234375,1,"(-33.759239196777344, 55.33474349975586, 584.5361938476562)",1,"(0.5833625197410583, 0.48578888177871704)","(46.664947509765625, 160.3019561767578, 51.508148193359375)",1,3.3227996826171875,1,"(28.22138786315918, 63.3220100402832, 585.63427734375)",1
5945684896,922254455720,"(0.5938963294029236, 0.5075395703315735)","(52.479705810546875, 153.9556427001953, 49.19826126098633)",1,3.1394195556640625,1,"(-33.73764419555664, 55.300418853759766, 584.3905639648438)",1,"(0.5846990346908569, 0.4808800518512726)","(47.40275573730469, 161.7342529296875, 52.029422760009766)",1,3.2799072265625,1,"(28.228084564208984, 63.282501220703125, 585.4924926757812)",1
5945701200,922254472024,"(0.5950197577476501, 0.5079588294029236)","(53.09983444213867, 153.8333282470703, 49.15373229980469)",1,3.1085357666015625,1,"(-33.73963165283203, 55.29759216308594, 584.378662109375)",1,"(0.5854828953742981, 0.4833073914051056)","(47.8354377746582, 161.02601623535156, 51.771629333496094)",1,3.271514892578125,1,"(28.23152732849121, 63.27259826660156, 585.4756469726562)",1
5945717877,922254488701,"(0.5953801870346069, 0.5104833841323853)","(53.298763275146484, 153.09671020507812, 48.885643005371094)",1,3.083709716796875,1,"(-33.7501335144043, 55.2926139831543, 584.3604125976562)",1,"(0.5850619673728943, 0.4823981523513794)","(47.60307312011719, 161.29132080078125, 51.86824417114258)",1,3.2303466796875,1,"(28.21841812133789, 63.259525299072266, 585.453125)",1
5945734816,922254505640,"(0.595496416091919, 0.5078775882720947)","(53.36289596557617, 153.85704040527344, 49.16234588623047)",1,3.0650482177734375,1,"(-33.77105712890625, 55.27833938598633, 584.2818603515625)",1,"(0.5845470428466797, 0.4811924397945404)","(47.31879425048828, 161.6431121826172, 51.99629592895508)",1,3.2146453857421875,1,"(28.199432373046875, 63.24086380004883, 585.38427734375)",1
5945751166,922254521991,"(0.5965228080749512, 0.5096913576126099)","(53.92949676513672, 153.3278045654297, 48.9697151184082)",1,3.047332763671875,1,"(-33.77644348144531, 55.271644592285156, 584.202392578125)",1,"(0.5853022933006287, 0.48119786381721497)","(47.735748291015625, 161.6415252685547, 51.995704650878906)",1,3.19720458984375,1,"(28.188642501831055, 63.23027801513672, 585.31494140625)",1
5945767889,922254538714,"(0.5947256088256836, 0.5103887915611267)","(52.93745040893555, 153.12429809570312, 48.89569854736328)",1,3.023101806640625,1,"(-33.77549362182617, 55.27791213989258, 584.1280517578125)",1,"(0.5838680863380432, 0.4849713146686554)","(46.94404220581055, 160.54051208496094, 51.59498977661133)",1,3.1783294677734375,1,"(28.182483673095703, 63.227684020996094, 585.23291015625)",1
5945784736,922254555561,"(0.5768568515777588, 0.5022954344749451)","(43.07380676269531, 155.48574829101562, 49.755157470703125)",1,3.00103759765625,1,"(-33.85110855102539, 55.317726135253906, 584.0344848632812)",1,"(0.5673834681510925, 0.47399356961250305)","(37.8444938659668, 163.7435302734375, 52.76080322265625)",1,3.161041259765625,1,"(28.109092712402344, 63.269474029541016, 585.1500854492188)",1
5945801035,922254571861,"(0.5157613158226013, 0.45068687200546265)","(9.348926544189453, 170.54393005371094, 55.23590087890625)",1,2.9974212646484375,1,"(-34.081504821777344, 55.440208435058594, 584.0621948242188)",1,"(0.5243818759918213, 0.42505186796188354)","(14.107439041137695, 178.0235595703125, 57.95829772949219)",1,3.1450958251953125,1,"(27.880386352539062, 63.377410888671875, 585.0742797851562)",1
5945817707,922254588533,"(0.39430952072143555, 0.3030737638473511)","(-57.692928314208984, 213.61390686035156, 70.91209411621094)",1,2.990142822265625,1,"(-34.57997131347656, 55.75172805786133, 583.9672241210938)",1,"(0.40832433104515076, 0.25668972730636597)","(-49.95669937133789, 227.14768981933594, 75.83797454833984)",1,3.1731109619140625,1,"(27.110305786132812, 63.77059555053711, 585.0659790039062)",1
5945834656,922254605482,"(0.33542799949645996, 0.1875522881746292)","(-90.19574737548828, 247.3203582763672, 83.18025207519531)",1,2.9666290283203125,1,"(-34.9023551940918, 56.08477020263672, 584.4801635742188)",1,"(0.34912192821502686, 0.15831881761550903)","(-82.63662719726562, 255.84999084472656, 86.28478240966797)",1,3.1756744384765625,1,"(26.772472381591797, 64.07465362548828, 585.706298828125)",1
5945851001,922254621827,"(0.33218806982040405, 0.1760864555835724)","(-91.98416900634766, 250.6658172607422, 84.39789581298828)",1,2.9504241943359375,1,"(-34.9676399230957, 56.120784759521484, 584.6470947265625)",1,"(0.33671537041664124, 0.15177251398563385)","(-89.48509216308594, 257.7600402832031, 86.9799575805664)",1,3.1670379638671875,1,"(26.748924255371094, 64.14374542236328, 585.8932495117188)",1
5945867623,922254638450,"(0.33390337228775024, 0.1840120553970337)","(-91.03731536865234, 248.35330200195312, 83.55624389648438)",1,2.9429473876953125,1,"(-35.00017166137695, 56.08672332763672, 584.4197387695312)",1,"(0.33350008726119995, 0.14756959676742554)","(-91.25994873046875, 258.9863586425781, 87.42631530761719)",1,3.1318511962890625,1,"(26.76970100402832, 64.12505340576172, 585.7255859375)",1
5945884585,922254655412,"(0.3344079256057739, 0.1829880028963089)","(-90.75881958007812, 248.652099609375, 83.66496276855469)",1,2.9434814453125,1,"(-35.063419342041016, 56.14181900024414, 585.052001953125)",1,"(0.3344213664531708, 0.14647485315799713)","(-90.75138092041016, 259.3057861328125, 87.54259490966797)",1,3.1190032958984375,1,"(26.794713973999023, 64.19771575927734, 586.2954711914062)",1
5945900967,922254671794,"(0.33306047320365906, 0.18128976225852966)","(-91.50262451171875, 249.1476287841797, 83.84529876708984)",1,2.940338134765625,1,"(-35.08195877075195, 56.15592956542969, 585.2108154296875)",1,"(0.3341813087463379, 0.14720775187015533)","(-90.88389587402344, 259.0919189453125, 87.4647445678711)",1,3.1218414306640625,1,"(26.81594467163086, 64.22083282470703, 586.4668579101562)",1
5945917538,922254688365,"(0.333822101354599, 0.17778097093105316)","(-91.08221435546875, 250.17138671875, 84.21793365478516)",1,2.926605224609375,1,"(-35.09859085083008, 56.17548751831055, 585.3715209960938)",1,"(0.3319554626941681, 0.14854848384857178)","(-92.11259460449219, 258.7007141113281, 87.32232666015625)",1,3.1193084716796875,1,"(26.856149673461914, 64.25241088867188, 586.6424560546875)",1
5945934505,922254705333,"(0.3337910771369934, 0.17305463552474976)","(-91.09930419921875, 251.5504150390625, 84.71989440917969)",1,2.9302825927734375,1,"(-35.09980773925781, 56.1993293762207, 585.5237426757812)",1,"(0.3329242467880249, 0.1466691642999649)","(-91.57779693603516, 259.2490539550781, 87.52193450927734)",1,3.1150970458984375,1,"(26.899696350097656, 64.27593231201172, 586.7799682617188)",1
5945950933,922254721761,"(0.3332541882991791, 0.1711813509464264)","(-91.39566040039062, 252.09698486328125, 84.9188232421875)",1,2.924102783203125,1,"(-35.089141845703125, 56.20461654663086, 585.5640258789062)",1,"(0.33380326628685, 0.1446000337600708)","(-91.09257507324219, 259.8528137207031, 87.74166107177734)",1,3.1139068603515625,1,"(26.93055534362793, 64.28068542480469, 586.8211669921875)",1
