device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
12467112771,928775987305,"(0.6138030290603638, 0.5133618712425232)","(63.46824264526367, 152.25685119628906, 48.579933166503906)",1,5.181396484375,1,"(-99.21419525146484, -84.15863037109375, 766.4161376953125)",1,"(0.6210125088691711, 0.618908703327179)","(67.44790649414062, 121.46076965332031, 37.37107467651367)",1,5.12225341796875,1,"(-32.24363327026367, -86.04315948486328, 772.36669921875)",1
12467129829,928776004363,"(0.596111536026001, 0.4933373034000397)","(53.70249557495117, 158.0995330810547, 50.70647430419922)",1,5.10107421875,1,"(-99.22776794433594, -84.18437957763672, 766.4982299804688)",1,"(0.6190808415412903, 0.6235035061836243)","(66.3816146850586, 120.12013244628906, 36.88309860229492)",1,5.1426849365234375,1,"(-32.25299835205078, -86.07483673095703, 772.4855346679688)",1
12467146649,928776021183,"(0.5965345501899719, 0.4983358383178711)","(53.93599319458008, 156.64105224609375, 50.1756591796875)",1,5.1444244384765625,1,"(-99.25737762451172, -84.21385955810547, 766.621337890625)",1,"(0.6190068125724792, 0.6253297924995422)","(66.34078216552734, 119.58726501464844, 36.6892204284668)",1,5.1380767822265625,1,"(-32.26102828979492, -86.09587097167969, 772.5928955078125)",1
12467162691,928776037226,"(0.5991948843002319, 0.47983765602111816)","(55.40447235107422, 162.03842163085938, 52.140106201171875)",1,5.1181793212890625,1,"(-99.29730224609375, -84.23404693603516, 766.81689453125)",1,"(0.6209931969642639, 0.6241307258605957)","(67.437255859375, 119.9371109008789, 36.81654357910156)",1,5.1407012939453125,1,"(-32.27714920043945, -86.11947631835938, 772.7797241210938)",1
12467179699,928776054234,"(0.5969988107681274, 0.47805309295654297)","(54.1922607421875, 162.55911254882812, 52.32963180541992)",1,5.119049072265625,1,"(-99.3159408569336, -84.23381805419922, 766.9430541992188)",1,"(0.6234445571899414, 0.6281755566596985)","(68.79034423828125, 118.75689697265625, 36.387001037597656)",1,5.1422882080078125,1,"(-32.286251068115234, -86.12478637695312, 772.9400024414062)",1
12467196569,928776071104,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.6257921457290649, 0.6254167556762695)","(70.08623504638672, 119.56185150146484, 36.67999267578125)",1,5.1392059326171875,1,"(-32.29945755004883, -86.13177490234375, 773.21044921875)",1
12467212611,928776087146,"(0.5948664546012878, 0.4793078899383545)","(53.015167236328125, 162.19297790527344, 52.196414947509766)",1,5.0376434326171875,1,"(-99.40670013427734, -84.24645233154297, 767.6431884765625)",1,"(0.6218754053115845, 0.6192113161087036)","(67.9242172241211, 121.37247467041016, 37.33896255493164)",1,5.1475067138671875,1,"(-32.303016662597656, -86.14214324951172, 773.5603637695312)",1
12467229665,928776104201,"(0.5962125658988953, 0.4823767840862274)","(53.75823974609375, 161.2975311279297, 51.870487213134766)",1,5.017822265625,1,"(-99.4296646118164, -84.25262451171875, 767.8134765625)",1,"(0.6199303269386292, 0.6147080659866333)","(66.85054779052734, 122.68641662597656, 37.817203521728516)",1,5.1623687744140625,1,"(-32.305442810058594, -86.15467071533203, 773.8424682617188)",1
12467246489,928776121025,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.6199793815612793, 0.624894380569458)","(66.87759399414062, 119.71427154541016, 36.735443115234375)",1,5.174346923828125,1,"(-32.316532135009766, -86.15127563476562, 774.287353515625)",1
12467262531,928776137067,"(0.6077054142951965, 0.45164403319358826)","(60.10239791870117, 170.26461791992188, 55.13423538208008)",1,4.9337158203125,1,"(-99.52075958251953, -84.23331451416016, 768.4938354492188)",1,"(0.6214877367019653, 0.6189654469490051)","(67.71023559570312, 121.44420623779297, 37.36504364013672)",1,5.143951416015625,1,"(-32.32193374633789, -86.11172485351562, 774.4834594726562)",1
12467279535,928776154071,"(0.6122020483016968, 0.4359687566757202)","(62.58450698852539, 174.83831787109375, 56.7989387512207)",1,4.897125244140625,1,"(-99.52401733398438, -84.22103881835938, 768.48046875)",1,"(0.622910737991333, 0.6161092519760132)","(68.49574279785156, 122.27761840820312, 37.6683235168457)",1,5.1407470703125,1,"(-32.32832336425781, -86.08007049560547, 774.4610595703125)",1
12467296409,928776170946,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.6227638125419617, 0.6132704019546509)","(68.41466522216797, 123.10589599609375, 37.9698486328125)",1,5.126495361328125,1,"(-32.33515548706055, -86.05494689941406, 774.3983764648438)",1
12467312451,928776186988,"(0.6038037538528442, 0.4541022479534149)","(57.948612213134766, 169.54737854003906, 54.8731689453125)",1,4.97198486328125,1,"(-99.5896987915039, -84.21131896972656, 768.521484375)",1,"(0.6236441731452942, 0.6121891736984253)","(68.90058135986328, 123.42133331298828, 38.08466339111328)",1,5.1362457275390625,1,"(-32.367313385009766, -86.0628662109375, 774.4913940429688)",1
12467329501,928776204038,"(0.5972782373428345, 0.4793368875980377)","(54.346500396728516, 162.1845245361328, 52.19330978393555)",1,5.0307769775390625,1,"(-99.60905456542969, -84.2225570678711, 768.5753784179688)",1,"(0.623263418674469, 0.6259881258010864)","(68.69041442871094, 119.3951416015625, 36.619224548339844)",1,5.15728759765625,1,"(-32.39340591430664, -86.07306671142578, 774.5947265625)",1
12467346329,928776220866,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0,"(0.622803807258606, 0.6242398619651794)","(68.43669128417969, 119.90524291992188, 36.80488967895508)",1,5.1438751220703125,1,"(-32.43703842163086, -86.08842468261719, 774.7399291992188)",1
