device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
9334474945,925643299810,"(0.516581654548645, 0.3891497254371643)","(9.80171012878418, 188.49899291992188, 61.77098083496094)",1,4.5350189208984375,1,"(-1.8288906812667847, -66.10521697998047, 853.8660888671875)",1,"(0.5144420862197876, 0.29703032970428467)","(8.62065601348877, 215.37725830078125, 71.55386352539062)",1,4.4125213623046875,1,"(62.55668258666992, -72.00377655029297, 852.04248046875)",1
9334491576,925643316441,"(0.5151451826095581, 0.3847460448741913)","(9.008787155151367, 189.78387451171875, 62.23869705200195)",1,4.5168609619140625,1,"(-1.9876739978790283, -65.93241882324219, 854.2268676757812)",1,"(0.5168877243995667, 0.30878499150276184)","(9.9706449508667, 211.94752502441406, 70.3055648803711)",1,4.3874053955078125,1,"(62.36186218261719, -71.7989730834961, 852.4302368164062)",1
9334507618,925643332483,"(0.5128139853477478, 0.3876785635948181)","(7.721946716308594, 188.92825317382812, 61.92719268798828)",1,4.5195465087890625,1,"(-2.083239793777466, -65.7603530883789, 854.6506958007812)",1,"(0.5211591124534607, 0.3321300446987152)","(12.328498840332031, 205.13595581054688, 67.82638549804688)",1,4.4208221435546875,1,"(62.2377815246582, -71.59407043457031, 852.872802734375)",1
9334524856,925643349722,"(0.5156659483909607, 0.38655897974967957)","(9.296257972717285, 189.2549285888672, 62.04609680175781)",1,4.5066986083984375,1,"(-2.115182399749756, -65.64398956298828, 854.7628784179688)",1,"(0.5152755975723267, 0.33830899000167847)","(9.080782890319824, 203.3330841064453, 67.17019653320312)",1,4.422119140625,1,"(62.22080993652344, -71.47022247314453, 852.97705078125)",1
9334541496,925643366362,"(0.5173606872558594, 0.3925790786743164)","(10.23172664642334, 187.49838256835938, 61.40680694580078)",1,4.4902801513671875,1,"(-2.1172728538513184, -65.48587036132812, 854.8169555664062)",1,"(0.51807701587677, 0.32073038816452026)","(10.627134323120117, 208.4621124267578, 69.03706359863281)",1,4.37579345703125,1,"(62.19078826904297, -71.25762939453125, 853.0533447265625)",1
9334557538,925643382404,"(0.5133313536643982, 0.3964180052280426)","(8.00752067565918, 186.37828063964844, 60.999122619628906)",1,4.4747772216796875,1,"(-2.0521726608276367, -65.33519744873047, 854.1033935546875)",1,"(0.5232131481170654, 0.33429867029190063)","(13.46228313446045, 204.50323486328125, 67.5960693359375)",1,4.3982086181640625,1,"(62.13911437988281, -71.07978057861328, 852.2992553710938)",1
9334574776,925643399643,"(0.5118130445480347, 0.39656761288642883)","(7.169409275054932, 186.33462524414062, 60.98323059082031)",1,4.4754486083984375,1,"(-2.0176167488098145, -65.27748107910156, 853.7817993164062)",1,"(0.5282435417175293, 0.32066479325294495)","(16.239116668701172, 208.48126220703125, 69.0439682006836)",1,4.3905487060546875,1,"(62.12429428100586, -71.02607727050781, 852.008056640625)",1
9334591416,925643416283,"(0.5151435136795044, 0.4010721743106842)","(9.007841110229492, 185.02032470703125, 60.50486755371094)",1,4.466644287109375,1,"(-1.988936185836792, -65.28644561767578, 854.076904296875)",1,"(0.5283392667770386, 0.30262622237205505)","(16.291929244995117, 213.7445068359375, 70.95963287353516)",1,4.33892822265625,1,"(62.17462158203125, -70.96199798583984, 852.3101196289062)",1
9334607458,925643432325,"(0.51715087890625, 0.40059980750083923)","(10.11591625213623, 185.1581268310547, 60.55506134033203)",1,4.442535400390625,1,"(-1.9724318981170654, -65.29785919189453, 854.034423828125)",1,"(0.5282219648361206, 0.3056843876838684)","(16.22719383239746, 212.85220336914062, 70.63484191894531)",1,4.339599609375,1,"(62.17052459716797, -70.91429138183594, 852.2254028320312)",1
9334624696,925643449563,"(0.5165622234344482, 0.40473607182502747)","(9.790993690490723, 183.95123291015625, 60.11579513549805)",1,4.430267333984375,1,"(-1.9638910293579102, -65.2818603515625, 853.7639770507812)",1,"(0.5277203321456909, 0.31615614891052246)","(15.950270652770996, 209.79676818847656, 69.52278137207031)",1,4.33953857421875,1,"(62.1494255065918, -70.87356567382812, 851.9848022460938)",1
9334641336,925643466204,"(0.5210900902748108, 0.41087886691093445)","(12.29038143157959, 182.158935546875, 59.46339797973633)",1,4.4276123046875,1,"(-1.9659883975982666, -65.23882293701172, 853.199462890625)",1,"(0.5385398268699646, 0.32588669657707214)","(21.922727584838867, 206.95761108398438, 68.48942565917969)",1,4.3060302734375,1,"(62.0860710144043, -70.79839324951172, 851.3951416015625)",1
9334657378,925643482246,"(0.5207444429397583, 0.3993411660194397)","(12.099578857421875, 185.52537536621094, 60.68865203857422)",1,4.412353515625,1,"(-1.9608038663864136, -65.14302825927734, 852.4931030273438)",1,"(0.5327405333518982, 0.33607614040374756)","(18.721498489379883, 203.9845733642578, 67.40731048583984)",1,4.32159423828125,1,"(62.00508499145508, -70.68213653564453, 850.6689453125)",1
9334674616,925643499484,"(0.5168802738189697, 0.3887077867984772)","(9.966552734375, 188.6279296875, 61.81791687011719)",1,4.408172607421875,1,"(-1.9446457624435425, -65.05703735351562, 851.9735107421875)",1,"(0.5324548482894897, 0.3251093029975891)","(18.563779830932617, 207.1844940185547, 68.57198333740234)",1,4.3309783935546875,1,"(61.95615768432617, -70.60932922363281, 850.1932983398438)",1
9334691256,925643516124,"(0.4860247075557709, 0.37892189621925354)","(-7.065852165222168, 191.48321533203125, 62.85724639892578)",1,4.4073944091796875,1,"(-2.039011240005493, -64.90088653564453, 851.8711547851562)",1,"(0.5037698149681091, 0.37045982480049133)","(2.7295217514038086, 193.95230102539062, 63.75579833984375)",1,4.2548828125,1,"(61.82905197143555, -70.32149505615234, 850.1015625)",1
9334707298,925643532167,"(0.38023293018341064, 0.31010958552360535)","(-65.46327209472656, 211.56105041503906, 70.16490936279297)",1,4.387664794921875,1,"(-2.3408238887786865, -64.70684814453125, 851.8041381835938)",1,"(0.37489867210388184, 0.2889932096004486)","(-68.40778350830078, 217.72230529785156, 72.40743255615234)",1,4.3128204345703125,1,"(61.62773895263672, -70.10253143310547, 850.0081787109375)",1
9334724536,925643549405,"(0.36136317253112793, 0.30637094378471375)","(-75.8794174194336, 212.65191650390625, 70.56193542480469)",1,4.363067626953125,1,"(-2.4193930625915527, -64.63642883300781, 851.8403930664062)",1,"(0.3583697974681854, 0.26402488350868225)","(-77.5317611694336, 225.0074462890625, 75.05899810791016)",1,4.31365966796875,1,"(61.49824142456055, -70.02841186523438, 850.0432739257812)",1
9334741176,925643566045,"(0.36598336696624756, 0.30995339155197144)","(-73.32905578613281, 211.60662841796875, 70.18148803710938)",1,4.3752593994140625,1,"(-2.5177528858184814, -64.63418579101562, 851.7072143554688)",1,"(0.3391093313694, 0.27352166175842285)","(-88.16363525390625, 222.23654174804688, 74.05048370361328)",1,4.3211212158203125,1,"(61.40327453613281, -69.90914154052734, 849.9252319335938)",1
9334757218,925643582087,"(0.36586126685142517, 0.295486181974411)","(-73.39647674560547, 215.8278045654297, 71.71788024902344)",1,4.3598175048828125,1,"(-2.7150614261627197, -64.71626281738281, 851.5855102539062)",1,"(0.33970990777015686, 0.2474631816148758)","(-87.83208465576172, 229.8397674560547, 76.81784057617188)",1,4.3170928955078125,1,"(61.18244934082031, -69.90424346923828, 849.7888793945312)",1
9334774456,925643599326,"(0.3677448332309723, 0.2977096140384674)","(-72.35670471191406, 215.17904663085938, 71.48178100585938)",1,4.3619842529296875,1,"(-2.8638322353363037, -64.73443603515625, 851.4081420898438)",1,"(0.33869460225105286, 0.2470463365316391)","(-88.3925552368164, 229.96141052246094, 76.86210632324219)",1,4.304229736328125,1,"(61.044376373291016, -69.85999298095703, 849.6424560546875)",1
9334791096,925643615966,"(0.36766955256462097, 0.2979643642902374)","(-72.39826965332031, 215.10470581054688, 71.45472717285156)",1,4.3447265625,1,"(-3.110678195953369, -64.72801971435547, 851.3065795898438)",1,"(0.34063902497291565, 0.24380794167518616)","(-87.3192367553711, 230.90631103515625, 77.20601654052734)",1,4.265777587890625,1,"(60.80392074584961, -69.77993774414062, 849.55078125)",1
