device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
13990459429,930299358453,"(0.5137972831726074, 0.16848701238632202)","(8.26472282409668, 252.88314819335938, 85.20491790771484)",1,3.407745361328125,1,"(-33.86299514770508, -69.35751342773438, 759.3302612304688)",1,"(0.5245981216430664, 0.08492975682020187)","(14.226828575134277, 277.2631530761719, 94.07857513427734)",1,3.3867645263671875,1,"(28.110898971557617, -68.25987243652344, 759.4413452148438)",1
13990476129,930299375153,"(0.5190935134887695, 0.1695718616247177)","(11.188277244567871, 252.56658935546875, 85.08975982666016)",1,3.409088134765625,1,"(-33.84659957885742, -69.36671447753906, 759.333740234375)",1,"(0.5298395752906799, 0.0762593001127243)","(17.120132446289062, 279.79302978515625, 94.99929809570312)",1,3.3840789794921875,1,"(28.13319206237793, -68.2928466796875, 759.4450073242188)",1
13990492171,930299391196,"(0.5166320204734802, 0.17112703621387482)","(9.829503059387207, 252.11285400390625, 84.92457580566406)",1,3.407318115234375,1,"(-33.83757400512695, -69.37229919433594, 759.3959350585938)",1,"(0.5300189256668091, 0.07302485406398773)","(17.219127655029297, 280.7367248535156, 95.34278869628906)",1,3.3895721435546875,1,"(28.142337799072266, -68.32469940185547, 759.5029296875)",1
13990509395,930299408420,"(0.517525315284729, 0.16758915781974792)","(10.322623252868652, 253.14511108398438, 85.30027770996094)",1,3.4013824462890625,1,"(-33.83987045288086, -69.37001037597656, 759.3536376953125)",1,"(0.5328742861747742, 0.07769562304019928)","(18.79530906677246, 279.3739013671875, 94.84678649902344)",1,3.4054412841796875,1,"(28.129695892333984, -68.33316802978516, 759.46044921875)",1
13990526049,930299425074,"(0.5175065994262695, 0.16583752632141113)","(10.31229305267334, 253.6562042236328, 85.48626708984375)",1,3.4187774658203125,1,"(-33.848480224609375, -69.37246704101562, 759.3935546875)",1,"(0.5304831266403198, 0.07603824138641357)","(17.475366592407227, 279.8575134277344, 95.02278137207031)",1,3.4119110107421875,1,"(28.121362686157227, -68.35411834716797, 759.5022583007812)",1
13990542091,930299441117,"(0.5172590613365173, 0.17239704728126526)","(10.175607681274414, 251.7423095703125, 84.78963470458984)",1,3.433502197265625,1,"(-33.84859085083008, -69.37351989746094, 759.393798828125)",1,"(0.5297816395759583, 0.06731657683849335)","(17.08812141418457, 282.4022521972656, 95.94904327392578)",1,3.4153594970703125,1,"(28.121023178100586, -68.36137390136719, 759.5027465820312)",1
13990559329,930299458355,"(0.5175455212593079, 0.17119233310222626)","(10.333755493164062, 252.0937957763672, 84.91759490966797)",1,3.426239013671875,1,"(-33.83295440673828, -69.35936737060547, 759.34521484375)",1,"(0.5305039882659912, 0.07184027135372162)","(17.486886978149414, 281.0823669433594, 95.46866607666016)",1,3.417572021484375,1,"(28.138484954833984, -68.35626983642578, 759.4526977539062)",1
13990575969,930299474995,"(0.5205675363540649, 0.16708119213581085)","(12.001930236816406, 253.2933349609375, 85.3542251586914)",1,3.43194580078125,1,"(-33.81813049316406, -69.35698699951172, 759.3842163085938)",1,"(0.528578519821167, 0.06976361572742462)","(16.42400550842285, 281.68829345703125, 95.68912506103516)",1,3.4232330322265625,1,"(28.16556739807129, -68.35787963867188, 759.4886474609375)",1
13990592011,930299491037,"(0.5206762552261353, 0.1694260835647583)","(12.061915397644043, 252.60916137695312, 85.10520935058594)",1,3.4410858154296875,1,"(-33.804603576660156, -69.35932922363281, 759.5038452148438)",1,"(0.5262326002120972, 0.07014671713113785)","(15.129029273986816, 281.5765686035156, 95.64840698242188)",1,3.4233551025390625,1,"(28.19471549987793, -68.35343933105469, 759.6036987304688)",1
13990609198,930299508225,"(0.5213852524757385, 0.1736738681793213)","(12.453315734863281, 251.3697509765625, 84.6540756225586)",1,3.4423675537109375,1,"(-33.80962371826172, -69.36296844482422, 759.5872802734375)",1,"(0.5262373089790344, 0.06924308836460114)","(15.13167953491211, 281.8402099609375, 95.74439239501953)",1,3.4328765869140625,1,"(28.18956756591797, -68.35407257080078, 759.6912231445312)",1
