device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
9068767416,925377587997,"(0.5428359508514404, 0.33739811182022095)","(24.294200897216797, 203.598876953125, 67.26691436767578)",1,4.2224578857421875,1,"(-8.59251594543457, -59.272300720214844, 837.147705078125)",1,"(0.5123351216316223, 0.2589888870716095)","(7.4576029777526855, 226.47683715820312, 75.59379577636719)",1,4.250701904296875,1,"(55.313846588134766, -63.99124526977539, 835.6882934570312)",1
9068783458,925377604040,"(0.5435327887535095, 0.3334389925003052)","(24.67884635925293, 204.75405883789062, 67.6873779296875)",1,4.2410125732421875,1,"(-8.543075561523438, -59.293739318847656, 837.4887084960938)",1,"(0.5217333436012268, 0.25571736693382263)","(12.645437240600586, 227.43138122558594, 75.94132232666016)",1,4.3026885986328125,1,"(55.40412521362305, -64.0296630859375, 836.0391235351562)",1
9068800692,925377621274,"(0.5431716442108154, 0.3313939869403839)","(24.4794979095459, 205.35073852539062, 67.90454864501953)",1,4.2304840087890625,1,"(-8.509525299072266, -59.29306411743164, 837.5726318359375)",1,"(0.5206490159034729, 0.25869283080101013)","(12.046926498413086, 226.56320190429688, 75.62531280517578)",1,4.3051605224609375,1,"(55.43021011352539, -64.04010009765625, 836.114501953125)",1
9068817336,925377637918,"(0.5393419861793518, 0.33123210072517395)","(22.365482330322266, 205.39801025390625, 67.92172241210938)",1,4.2392425537109375,1,"(-8.475972175598145, -59.2724494934082, 837.5818481445312)",1,"(0.5190114378929138, 0.2781165540218353)","(11.142926216125488, 220.89584350585938, 73.56249237060547)",1,4.3309173583984375,1,"(55.444339752197266, -64.03524780273438, 836.1210327148438)",1
9068833378,925377653960,"(0.5378938317298889, 0.33048343658447266)","(21.566064834594727, 205.61642456054688, 68.00128173828125)",1,4.2537689208984375,1,"(-8.458911895751953, -59.27953338623047, 837.6929321289062)",1,"(0.5154310464859009, 0.28436508774757385)","(9.166546821594238, 219.0726776123047, 72.89893341064453)",1,4.3308258056640625,1,"(55.466346740722656, -64.03323364257812, 836.2417602539062)",1
9068850616,925377671199,"(0.5371543765068054, 0.3373836278915405)","(21.157894134521484, 203.6031036376953, 67.26848602294922)",1,4.2551422119140625,1,"(-8.444214820861816, -59.29243469238281, 837.8482055664062)",1,"(0.5161838531494141, 0.2865642011165619)","(9.582111358642578, 218.43099975585938, 72.66539001464844)",1,4.329376220703125,1,"(55.48430252075195, -64.02950286865234, 836.3846435546875)",1
9068867256,925377687839,"(0.5364198088645935, 0.3327668309211731)","(20.75244903564453, 204.95018005371094, 67.75878143310547)",1,4.2549896240234375,1,"(-8.426651954650879, -59.338340759277344, 838.3316650390625)",1,"(0.5148326754570007, 0.2891275882720947)","(8.83626937866211, 217.68307495117188, 72.39314270019531)",1,4.3247833251953125,1,"(55.5346565246582, -64.05014038085938, 836.8800659179688)",1
9068883298,925377703881,"(0.5393611192703247, 0.33788642287254333)","(22.37603759765625, 203.45640563964844, 67.2150650024414)",1,4.26812744140625,1,"(-8.404938697814941, -59.394134521484375, 839.0298461914062)",1,"(0.5198078155517578, 0.28916701674461365)","(11.582571029663086, 217.6715850830078, 72.38895416259766)",1,4.3468780517578125,1,"(55.6185417175293, -64.0997085571289, 837.588134765625)",1
9068900480,925377721064,"(0.5424809455871582, 0.33585527539253235)","(24.098215103149414, 204.04905700683594, 67.4307632446289)",1,4.26947021484375,1,"(-8.39434814453125, -59.42852783203125, 839.5263061523438)",1,"(0.5188593864440918, 0.289486289024353)","(11.059008598327637, 217.57839965820312, 72.35507202148438)",1,4.35736083984375,1,"(55.67083740234375, -64.13288879394531, 838.0447998046875)",1
9068917176,925377737761,"(0.5424036979675293, 0.3319244980812073)","(24.05557632446289, 205.1959228515625, 67.84825134277344)",1,4.2794952392578125,1,"(-8.36282730102539, -59.464595794677734, 840.1610107421875)",1,"(0.5180304646492004, 0.2660819888114929)","(10.601407051086426, 224.40724182128906, 74.84051513671875)",1,4.3159027099609375,1,"(55.74374771118164, -64.18028259277344, 838.6961059570312)",1
