device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
8557905869,924866718217,"(0.5219466090202332, 0.150692880153656)","(12.76318073272705, 258.0750427246094, 87.09465026855469)",1,2.986358642578125,1,"(-54.83876419067383, -26.337810516357422, 798.6373291015625)",1,"(0.5219398736953735, 0.1618044078350067)","(12.759490013122559, 254.8329620361328, 85.91460418701172)",1,3.2677154541015625,1,"(3.847726583480835, -22.987897872924805, 800.4209594726562)",1
8557922674,924866735023,"(0.5239488482475281, 0.14864158630371094)","(13.8684720993042, 258.673583984375, 87.31245422363281)",1,2.9830322265625,1,"(-54.865386962890625, -26.34663963317871, 798.8555908203125)",1,"(0.5233243703842163, 0.1614440232515335)","(13.523747444152832, 254.93812561035156, 85.952880859375)",1,3.2602996826171875,1,"(3.8335814476013184, -22.979305267333984, 800.6420288085938)",1
8557939065,924866751414,"(0.5191377401351929, 0.14902162551879883)","(11.212664604187012, 258.56268310546875, 87.27207946777344)",1,2.958526611328125,1,"(-54.82940673828125, -26.336223602294922, 798.8695068359375)",1,"(0.5181836485862732, 0.1574639230966568)","(10.686016082763672, 256.09942626953125, 86.37552642822266)",1,3.2677001953125,1,"(3.865178346633911, -22.968219757080078, 800.6508178710938)",1
8557955737,924866768086,"(0.5208965539932251, 0.14355525374412537)","(12.183554649353027, 260.1576232910156, 87.85259246826172)",1,2.9881134033203125,1,"(-54.80685043334961, -26.339197158813477, 798.9769287109375)",1,"(0.5234577059745789, 0.1539875715970993)","(13.597308158874512, 257.11376953125, 86.74474334716797)",1,3.2676849365234375,1,"(3.8907549381256104, -22.969276428222656, 800.7546997070312)",1
8557972492,924866784842,"(0.5222031474113464, 0.14023122191429138)","(12.904792785644531, 261.12750244140625, 88.20565032958984)",1,2.977142333984375,1,"(-54.71968460083008, -26.319429397583008, 798.9346923828125)",1,"(0.5262210369110107, 0.15505006909370422)","(15.122703552246094, 256.8037109375, 86.63188171386719)",1,3.2678070068359375,1,"(3.97688364982605, -22.95497703552246, 800.70263671875)",1
8557988985,924866801335,"(0.5271828174591064, 0.14610156416893005)","(15.653542518615723, 259.4147033691406, 87.58223724365234)",1,2.9703826904296875,1,"(-54.59584045410156, -26.274276733398438, 798.7418212890625)",1,"(0.5215864777565002, 0.1507701575756073)","(12.564373016357422, 258.0525207519531, 87.08642578125)",1,3.2645416259765625,1,"(4.106263160705566, -22.938350677490234, 800.5037231445312)",1
8558005703,924866818053,"(0.527854859828949, 0.15518750250339508)","(16.024520874023438, 256.7636413574219, 86.61729431152344)",1,2.9746551513671875,1,"(-54.515201568603516, -26.24695587158203, 798.6923217773438)",1,"(0.5254973769187927, 0.1553359031677246)","(14.723262786865234, 256.7203369140625, 86.60153198242188)",1,3.269683837890625,1,"(4.177304267883301, -22.939115524291992, 800.4462280273438)",1
8558022408,924866834758,"(0.5232712030410767, 0.1538534313440323)","(13.494356155395508, 257.1528625488281, 86.75901794433594)",1,2.9714508056640625,1,"(-54.391056060791016, -26.231334686279297, 798.9169921875)",1,"(0.5214921236038208, 0.1528184860944748)","(12.512280464172363, 257.4548645019531, 86.86888122558594)",1,3.271331787109375,1,"(4.318357467651367, -22.946462631225586, 800.6629638671875)",1
8558038905,924866851256,"(0.5230355262756348, 0.1541462242603302)","(13.364274024963379, 257.0674133300781, 86.72789764404297)",1,2.979278564453125,1,"(-54.26636505126953, -26.196199417114258, 799.0196533203125)",1,"(0.5229465961456299, 0.1462550312280655)","(13.315166473388672, 259.3699035644531, 87.56591796875)",1,3.2662200927734375,1,"(4.460160732269287, -22.9581298828125, 800.7518920898438)",1
8558055573,924866867924,"(0.5227915644645691, 0.15745627880096436)","(13.229615211486816, 256.1016540527344, 86.37638854980469)",1,2.9557647705078125,1,"(-54.16502380371094, -26.17278289794922, 798.8277587890625)",1,"(0.5235453844070435, 0.1517266035079956)","(13.645705223083496, 257.7734375, 86.98486328125)",1,3.2784271240234375,1,"(4.5494818687438965, -22.94790267944336, 800.554931640625)",1
