device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity
9375858616,925684684166,"(0.502269983291626, 0.4433143436908722)","(1.9016191959381104, 172.69505310058594, 56.01887130737305)",1,4.5394287109375,1,"(-10.81240177154541, -66.593994140625, 862.13134765625)",1,"(0.4885663092136383, 0.40551507472991943)","(-5.662859916687012, 183.72398376464844, 60.033050537109375)",1,4.352447509765625,1,"(54.17980194091797, -70.5826644897461, 860.7788696289062)",1
9375875256,925684700806,"(0.5043990612030029, 0.4382631778717041)","(3.0768585205078125, 174.1688690185547, 56.555259704589844)",1,4.5311126708984375,1,"(-10.462252616882324, -66.41436767578125, 862.1141357421875)",1,"(0.484093576669693, 0.41208332777023315)","(-8.131814002990723, 181.80752563476562, 59.33549118041992)",1,4.32794189453125,1,"(54.558433532714844, -70.45890808105469, 860.7386474609375)",1
9375891298,925684716849,"(0.499008446931839, 0.4511287212371826)","(0.10122761875391006, 170.41500854492188, 55.18899154663086)",1,4.512603759765625,1,"(-10.017923355102539, -66.18708801269531, 861.8445434570312)",1,"(0.4873267114162445, 0.4133293032646179)","(-6.347145080566406, 181.4439697265625, 59.20317077636719)",1,4.326141357421875,1,"(54.9527702331543, -70.34922790527344, 860.4225463867188)",1
9375908536,925684734087,"(0.5023127794265747, 0.44050368666648865)","(1.9252254962921143, 173.51512145996094, 56.31735610961914)",1,4.50030517578125,1,"(-9.7402925491333, -66.09479522705078, 861.6940307617188)",1,"(0.48960378766059875, 0.41301727294921875)","(-5.0901875495910645, 181.5349884033203, 59.236328125)",1,4.3135986328125,1,"(55.202518463134766, -70.32843780517578, 860.2680053710938)",1
9375925176,925684750727,"(0.5000331401824951, 0.44425255060195923)","(0.6668822169303894, 172.42127990722656, 55.91925811767578)",1,4.47576904296875,1,"(-9.252859115600586, -65.94384002685547, 861.3419799804688)",1,"(0.4935167133808136, 0.41722774505615234)","(-2.9302310943603516, 180.30650329589844, 58.7891731262207)",1,4.3031158447265625,1,"(55.636512756347656, -70.32478332519531, 859.8802490234375)",1
9375941218,925684766770,"(0.5052218437194824, 0.44605422019958496)","(3.531081438064575, 171.89559936523438, 55.72787857055664)",1,4.4569244384765625,1,"(-8.755885124206543, -65.804443359375, 860.72509765625)",1,"(0.4916910231113434, 0.41749370098114014)","(-3.938016414642334, 180.22891235351562, 58.76094055175781)",1,4.285308837890625,1,"(56.10890579223633, -70.38722229003906, 859.2103271484375)",1
9375958456,925684784008,"(0.5000529289245605, 0.4310075044631958)","(0.6777933835983276, 176.28587341308594, 57.32584762573242)",1,4.4625091552734375,1,"(-8.408708572387695, -65.74541473388672, 860.2832641601562)",1,"(0.49225980043411255, 0.41429010033607483)","(-3.624042510986328, 181.16363525390625, 59.10113525390625)",1,4.28277587890625,1,"(56.357669830322266, -70.446044921875, 858.7996826171875)",1
9375975096,925684800648,"(0.5015125870704651, 0.436216801404953)","(1.4835342168807983, 174.76589965820312, 56.77263259887695)",1,4.44476318359375,1,"(-7.8833394050598145, -65.60905456542969, 860.052001953125)",1,"(0.48380613327026367, 0.41365236043930054)","(-8.29050350189209, 181.3496856689453, 59.168888092041016)",1,4.2753143310546875,1,"(56.887298583984375, -70.5833511352539, 858.4924926757812)",1
9375991138,925684816690,"(0.5047678351402283, 0.4387442469596863)","(3.2804601192474365, 174.0284881591797, 56.504173278808594)",1,4.441802978515625,1,"(-7.357979774475098, -65.46783447265625, 860.5507202148438)",1,"(0.4899105727672577, 0.4027239680290222)","(-4.92079496383667, 184.5383758544922, 60.32944107055664)",1,4.27850341796875,1,"(57.42345428466797, -70.75692749023438, 858.9697265625)",1
9376008376,925684833929,"(0.49792689085006714, 0.4363836646080017)","(-0.4957818388938904, 174.7172393798828, 56.7548828125)",1,4.427825927734375,1,"(-7.018707752227783, -65.30403900146484, 860.3944091796875)",1,"(0.4890088737010956, 0.41434186697006226)","(-5.418575763702393, 181.14854431152344, 59.095638275146484)",1,4.2865142822265625,1,"(57.6940803527832, -70.75872039794922, 858.8174438476562)",1
9376025016,925684850569,"(0.5010563135147095, 0.4374982714653015)","(1.2316439151763916, 174.39202880859375, 56.63649368286133)",1,4.4224853515625,1,"(-6.547086715698242, -64.97897338867188, 859.8181762695312)",1,"(0.4151526987552643, 0.5608646273612976)","(-46.18741226196289, 138.39666748046875, 43.53523635864258)",1,4.2712860107421875,1,"(58.326698303222656, -70.4239501953125, 858.1904907226562)",1
9376041067,925684866620,"(0.5020673274993896, 0.43365004658699036)","(1.7897406816482544, 175.5148468017578, 57.0451774597168)",1,4.4185333251953125,1,"(-6.137114524841309, -64.62156677246094, 859.8662719726562)",1,"(0.4875468909740448, 0.4086832106113434)","(-6.225567817687988, 182.79954528808594, 59.696617126464844)",1,4.2716522216796875,1,"(58.49399948120117, -70.57390594482422, 858.1942138671875)",1
9376058305,925684883858,"(0.49983513355255127, 0.434872031211853)","(0.5575500130653381, 175.1583251953125, 56.91539764404297)",1,4.419219970703125,1,"(-5.917632102966309, -64.41875457763672, 859.8702392578125)",1,"(0.49388280510902405, 0.41525503993034363)","(-2.7281267642974854, 180.88206481933594, 58.998714447021484)",1,4.2631683349609375,1,"(58.64613723754883, -70.50659942626953, 858.1815185546875)",1
9376074936,925684900490,"(0.4973374903202057, 0.4351422190666199)","(-0.8211316466331482, 175.07948303222656, 56.88669967651367)",1,4.426483154296875,1,"(-5.634763240814209, -64.15775299072266, 860.02099609375)",1,"(0.4925137758255005, 0.4104425609111786)","(-3.4838504791259766, 182.2862548828125, 59.509761810302734)",1,4.2596893310546875,1,"(58.917503356933594, -70.43949890136719, 858.3445434570312)",1
9376090987,925684916541,"(0.5004568696022034, 0.4338027834892273)","(0.9007483720779419, 175.4702911376953, 57.028953552246094)",1,4.4284515380859375,1,"(-5.425649642944336, -63.9692497253418, 860.367919921875)",1,"(0.49195143580436707, 0.4043854773044586)","(-3.794268846511841, 184.05357360839844, 60.15303421020508)",1,4.26959228515625,1,"(59.14241409301758, -70.42137145996094, 858.7234497070312)",1
9376108225,925684933779,"(0.4976228177547455, 0.4291446805000305)","(-0.66363525390625, 176.82943725585938, 57.523616790771484)",1,4.4250946044921875,1,"(-5.308685779571533, -63.8443603515625, 860.4420776367188)",1,"(0.4895324110984802, 0.4030503034591675)","(-5.129568099975586, 184.44313049316406, 60.29480743408203)",1,4.272308349609375,1,"(59.24711608886719, -70.39664459228516, 858.7985229492188)",1
9376124865,925684950420,"(0.4972588121891022, 0.33488190174102783)","(-0.8645661473274231, 204.33306884765625, 67.53411865234375)",1,4.494232177734375,1,"(-5.0844645500183105, -63.6038932800293, 860.302490234375)",1,"(0.5182947516441345, 0.30699583888053894)","(10.747329711914062, 212.4695587158203, 70.49561309814453)",1,4.230560302734375,1,"(59.31413650512695, -70.25898742675781, 858.8617553710938)",1
9376140907,925684966462,"(0.502610981464386, 0.2743733525276184)","(2.089839220046997, 221.988037109375, 73.95999908447266)",1,4.423583984375,1,"(-4.9727983474731445, -63.444496154785156, 860.355712890625)",1,"(0.5041097402572632, 0.25844573974609375)","(2.917154550552368, 226.6353302001953, 75.6514892578125)",1,4.25555419921875,1,"(59.31440353393555, -70.21255493164062, 858.7517700195312)",1
9376158145,925684983700,"(0.5076713562011719, 0.27697446942329407)","(4.88319206237793, 221.2290802001953, 73.68373107910156)",1,4.41748046875,1,"(-5.000853061676025, -63.45750427246094, 860.459228515625)",1,"(0.4978947043418884, 0.26234564185142517)","(-0.5135546922683716, 225.49742126464844, 75.2373046875)",1,4.2457427978515625,1,"(59.34169006347656, -70.25202941894531, 858.855224609375)",1
9376174785,925685000340,"(0.5158231258392334, 0.2931364178657532)","(9.38299560546875, 216.51341247558594, 71.96741485595703)",1,4.4369659423828125,1,"(-5.103011131286621, -63.5107307434082, 860.5774536132812)",1,"(0.5147386193275452, 0.26477453112602234)","(8.784395217895508, 224.78871154785156, 74.97938537597656)",1,4.2998809814453125,1,"(59.3051872253418, -70.3677978515625, 859.00830078125)",1
9376190827,925685016383,"(0.5077205300331116, 0.28669098019599915)","(4.9103193283081055, 218.39402770996094, 72.65192413330078)",1,4.43792724609375,1,"(-5.303750514984131, -63.57109451293945, 860.0753784179688)",1,"(0.5134096145629883, 0.23671390116214752)","(8.050719261169434, 232.9761505126953, 77.95940399169922)",1,4.2740325927734375,1,"(59.07338333129883, -70.4166259765625, 858.5264892578125)",1
9376208065,925685033621,"(0.5030179619789124, 0.26998263597488403)","(2.3145148754119873, 223.26913452148438, 74.42631530761719)",1,4.4343719482421875,1,"(-5.496069431304932, -63.62778091430664, 859.7195434570312)",1,"(0.5102707147598267, 0.24335996806621552)","(6.318045139312744, 231.03697204589844, 77.25360870361328)",1,4.2747344970703125,1,"(58.890960693359375, -70.40196228027344, 858.2266235351562)",1
9376224705,925685050261,"(0.483661413192749, 0.2600691616535187)","(-8.370387077331543, 226.16165161132812, 75.47904968261719)",1,4.447113037109375,1,"(-5.994826316833496, -63.65948486328125, 859.2384033203125)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)",0
